Fp1 Fp2 AF3 AF4 Fz F3 F4 F7 F8 FC5 FC6 FT7 FT8 Cz FC1 FC2 C3 C4 T7 T8 A1 A2 CP1 CP2 CP5 CP6 TP7 TP8 Pz P3 P4 P7 P8 PO9 PO10 PO3 PO4 PO7 PO8 O1 O2 Oz
0.183564624638166 0.633091983348095 0.298120198282049 0.607881143665509 0.588000642853331 0.810978304469245 0.424590253611314 0.793744048544795 0.565019278435102 0.24142958483344 0.824548051320818 0.331725300077323 0.849460885283861 0.836994744858202 0.22853440056042 0.390216271521012 0.191740700578634 0.641127098132529 0.476410220482649 0.409086564151494 1.98910086291835 1.02199581939931 0.52662499024018 0.958508155932122 0.730124230363799 0.459565422487231 1.26935706241966 1.02141258418123 1.04227656446392 0.396156213113045 0.470206821190004 1.08865671274725 0.986701007246666 2.10900160629535 0.330565405439302 0.216066232339017 0.22477732526977 0.8142005530608 0.249918109710961 0.441930814943589 0.192202409692527 0.511258873116276
4.03224134868651 1.7849515269836 1.47652768505486 0.729431442512578 0.954050275715417 1.83434894619677 1.27693906053901 1.08978683107489 0.343871901721968 0.334983414356429 0.345889394368442 0.327562985755321 0.343635985331275 1.68214125730992 0.80883574724794 0.585472151800786 0.554692369937584 0.684091981565871 0.325444438900377 0.350740890520683 0.523273416939446 0.492924342084734 1.33116854105356 0.45600780122686 0.524057342706328 0.783833609784779 0.516148944071574 0.761925138780498 0.81048874508997 1.19534373956776 1.5243904013314 0.522034178792637 1.7640950315581 0.521000577128234 0.924632063055469 0.573327334650912 1.05996396946102 0.506484986268333 2.08123191044069 0.524873094115719 1.70842482027365 0.726531802030877
0.616053720053969 1.22795854021024 0.70135674262292 0.560871064642015 2.56112066046626 1.67043390649087 2.50039244104437 0.742550032784493 0.611587279926425 0.836133613463971 0.714134292609231 1.18125973459519 0.457017096664458 1.18780360461687 1.64286727389663 0.998023563167408 0.595994116354632 1.3925802964186 0.373145192634183 0.454976669383086 0.193407747936362 1.09977823741065 3.05733616250382 2.21015491122853 0.457597895905565 0.485714742094387 0.744695776153094 1.08162092998418 0.515137833099288 0.371326308390962 0.350059793865512 0.286610744276004 1.17549155785855 1.50916646577389 2.16946897905473 0.789281888492951 1.20439027422799 0.284237246052726 1.45991411391515 1.1678304105626 0.955666685487813 62.0017666873755
3.65599343597614 0.765945324062159 0.529275325313392 0.351007873953677 0.797791910489991 0.280476904672469 0.948591500216935 0.466777002319304 0.466101450432689 0.528995149503317 0.566576568177879 0.470918386369704 0.559666493421901 0.513657598854479 0.158481251836292 0.841065750583766 0.53869158503494 0.180497815314993 0.169226920702386 0.304533589178391 0.460554495766701 0.994415951066912 0.445087354897623 0.224748042737701 0.318538905868081 0.284827942257834 0.31393609339284 0.286133486563813 0.211943244843496 0.273909592852533 1.07612774074641 0.499430923468026 0.280744471294383 0.641719950179322 1.20522846700987 0.492977672929555 1.15393330676852 0.58096864912477 1.24167389682043 0.481810001365375 1.19758137674785 1.21771357115404
17.8577733672573 5.71961824101527 0.87154349328739 1.11303468759979 0.25737148997996 0.464233102942671 0.515117260922125 0.690588186888817 1.4810027469025 1.11878229830199 0.359012291453837 0.615451636989746 0.373783578286748 0.610550754845463 0.667979595536963 0.354297803245572 1.61104449817594 0.486795714735308 0.40699084399057 0.286463002985329 3.22202814252887 0.463820391727495 0.624370805899162 0.46405951980887 0.436758583025949 0.343878545343159 0.435123452214611 0.320158730674848 0.438975158896938 0.50042626555296 0.203892490928411 0.941764948263881 1.41626878084935 1.02338066543234 1.90712622861975 0.588149325034465 1.11917423291743 1.09077169450029 1.37907858490235 0.590796452817358 1.11739684411623 1.28482012277891
0.77129384314685 1.55788776076884 0.716816853882847 0.785150986756889 0.402840852661029 0.280825639718387 0.596459260204483 10.8777705539105 0.696245718306272 0.345113699857393 0.486581938944425 0.623802186708417 0.495129721919966 0.907976481021251 0.301227199618324 0.553899923789913 0.271632512296947 0.427054252570542 0.306143284333757 0.490374514200994 1.15335678653264 1.83725310574573 0.948369948645905 0.625981843722911 0.566715238456709 0.446634826932041 0.552260585211116 1.99022326335489 3.26724446495064 0.740421038966815 0.628319938712252 1.00129256406308 1.95836545300517 1.09693088783752 0.83950132445284 1.84569894926972 0.604799792255562 1.17254541422244 0.673547119685281 1.72492625552695 0.677618461538259 1.24774504360357
0.848241265524848 1.30944982139408 0.962117757646411 1.20448942019812 1.20769506277475 0.707153364795886 1.11779924570692 0.667756245446071 1.0458467205226 0.195322655656128 0.470518412057572 0.464365257264035 0.513268886034894 1.21595104208882 1.01975067934563 1.35195277799085 0.234149313540911 0.870782954201331 0.442419211720335 0.332337631694827 0.427012337527685 3.46843257675846 1.39228661481047 0.223759518813267 0.440016771955015 3.70015422937649 0.463302211185237 4.44877457346956 7.21016303365468 1.31310137631863 0.908242423054617 0.429318372882335 2.62017909378847 1.60550350114386 1.49017058608297 1.55737671103907 0.519024970061309 1.50542776736393 2.06149005480438 1.42306678140176 0.50545568227426 0.717661100798068
0.915760585732642 0.369387885626566 0.418816046043503 0.667468223564356 1.90027322156311 0.869764710696472 1.44395129712939 0.786838270316366 0.396687482611014 0.415020528584137 0.951557634009077 0.549160335445777 0.405035463316381 0.62755118883797 1.02545963042576 0.950382894534414 0.636579121131945 0.353889008403712 0.580820077317185 0.424851629697514 0.766718510625651 0.603978975119389 0.423409561124572 0.638032571900112 1.17456206137649 0.517535387176395 1.35657050609734 0.585535898082071 0.743002608654933 0.546194510923669 0.630763605618995 1.39930380081205 0.602916410564831 1.3333126737798 0.744628669934173 1.51061217121605 0.954651986468889 1.80729573162535 0.608773942147309 1.5007642895398 1.55917968836366 1.44323473498298
2.82263200098896 1.33211204176951 1.39334370242432 0.864718776836526 0.322278410170838 0.518915561984613 0.870236073133128 1.80144621900399 0.958059722015605 0.392815257477196 1.80912974002422 1.64323069378952 1.84177261956211 0.377606847200923 0.517136140451839 0.649197671264574 1.03198300000486 0.496381430377369 0.751571269373017 8.41086355934385 1.84819624311785 1.53853625445845 2.30141712941622 0.566526087278362 0.745784464292228 1.9008830469802 1.81473252410069 1.69487552631472 1.33597667689719 0.493337036557932 0.337331936970259 0.826516962857568 1.57913188147722 0.395078286945136 1.02031384373595 0.279489286486296 0.310227536000639 0.826239792123488 0.953137928494471 1.64750916604316 0.929993110717987 0.960943978308933
0.960997518634031 0.831074672260002 0.423364062658948 0.2655990405583 0.555640708225837 0.398981552878467 0.305027178192177 0.494771465919257 0.742622955578554 0.541614006153395 0.371710427006292 0.615588671338628 0.392353794090013 0.723822954989373 0.573442228776912 0.732882998743662 0.588535612576379 0.511330069770338 0.329720007452124 0.538528833945747 0.706271740811644 0.958605799178258 0.608939100764474 0.21275389745233 0.396898369146584 0.627494800941349 0.300256718419405 0.584204310613131 0.421248951848611 0.310154544957186 0.548995844197634 0.405021975328054 0.590823444941634 0.276536067225607 0.597177289371757 1.17928065509659 0.547710397098854 0.849820808449294 0.566406152531272 0.52684866865502 0.437580997813711 0.438481433768175
