O1 O2 Oz PO3 PO7 P7 PO9 PO4 PO8 P8 PO10 ID emotion artifacts
-11.12803 66.16953 62.02293 -23.97261 -24.2029 -58.35325 -33.56975 -11.71624 61.27235 29.05463 115.8987 25 1 0
44.57664 -51.62492 -52.81526 17.57171 47.47951 38.08224 24.78876 -10.66271 -50.78934 23.15008 -29.56793 25 1 0
23.5698 46.35814 46.44176 16.90914 5.734686 -26.6443 1.875328 43.56444 44.42389 -15.29034 11.62547 25 1 0
-17.26685 8.876086 10.51883 -9.423562 -23.01007 -13.09642 -18.28501 11.57359 10.2806 2.588569 -9.251502 25 1 0
-28.48894 -25.75652 -25.88307 -24.80695 -3.962424 -16.39016 -31.89651 6.143715 -24.91991 37.71621 15.67265 25 1 0
32.25163 16.46596 17.50842 28.48651 5.007034 0.007845986 -4.186012 12.80163 15.90756 8.579286 0.5801127 25 1 0
-15.17819 -8.553203 -8.964604 -16.71787 -4.81632 1.175332 13.86647 8.627973 -7.30689 36.77054 16.7931 25 1 1
0.1786977 -14.79006 -14.66498 -2.83753 -1.60831 -11.09933 -5.708581 1.706846 -14.05173 -10.86706 -20.94896 25 1 0
-3.368893 -13.46201 -13.054 -12.56808 -16.45627 -22.1587 0.03647533 6.302044 -11.7456 13.58009 7.103175 25 1 1
-2.533918 0.9123893 1.462605 4.92801 6.020791 20.84307 13.63491 9.775479 1.588858 25.57884 1.130634 25 1 0
21.62938 51.3927 50.65963 25.99296 32.52784 39.67925 44.9261 32.10668 52.24118 42.47739 42.64167 25 1 0
12.92235 -37.75267 -37.54686 15.03485 59.25534 26.68423 20.98489 36.17603 -35.37514 23.46101 -28.54484 25 1 0
-33.65447 -81.74332 -82.5615 -44.76138 -84.12674 -68.15784 -45.87873 -69.46181 -79.31255 -46.59788 -43.00806 25 1 0
-8.90078 -9.542634 -8.816101 -1.508406 13.02202 30.18008 8.387859 -26.90154 -8.14803 -23.2199 -5.19229 25 1 0
25.19894 8.296607 9.096185 -3.841746 17.2337 12.9415 23.09958 -4.457535 7.801004 17.58492 30.35167 25 1 1
32.42548 33.28684 32.98971 33.44075 54.88224 26.76004 13.66937 16.3831 29.33865 10.40742 -14.31888 25 1 0
-17.60363 -27.93157 -28.61375 -10.88251 -9.27824 7.711928 2.652503 -13.76995 -28.37991 -14.06186 -11.28876 25 1 1
17.00204 -28.13027 -27.89348 4.140509 -1.30711 -10.36132 -12.9646 -8.49894 -26.65194 -0.6882985 -19.3178 25 1 0
7.929152 33.41195 34.69328 8.003025 9.359991 -7.890127 -1.360479 44.85139 34.82103 6.703092 7.046842 25 1 0
-1.068793 41.82347 41.97967 12.42261 5.999273 13.4682 -3.362475 24.66078 42.10763 14.13763 31.26299 25 1 0
32.91651 18.67103 16.95468 -0.865949 10.83544 -14.09048 11.99992 -1.163884 16.85014 -9.870016 10.176 25 1 0
3.375914 43.07518 48.4724 17.92423 13.41967 13.4833 -33.33113 1.573474 44.75234 -42.53573 40.34805 25 1 0
10.15159 27.88456 27.81204 15.13806 -16.75499 4.993191 -21.07598 33.98165 26.1046 13.95329 -20.69147 25 1 0
26.07971 18.00735 15.68111 1.835149 9.427496 -21.8373 7.601189 58.84037 19.82211 57.82164 35.59446 25 1 0
11.20611 -7.806863 -8.021743 23.26877 36.2408 39.27886 4.056761 -9.238943 -9.784913 4.379121 -7.155469 25 1 0
-1.534768 0.7757024 0.03383048 -10.38381 7.909266 -9.074583 18.35775 1.982701 0.4913943 -4.217554 13.63325 25 1 0
6.739024 -11.62493 -10.56989 -4.341961 12.56859 2.091057 15.63109 -30.33053 -12.4857 -4.441138 -12.01805 25 1 0
31.16284 5.128482 5.349638 50.506 54.13363 63.37531 13.81826 -4.124705 4.195641 -35.71758 -30.66212 25 1 1
20.81934 41.70181 41.91425 25.71895 13.07941 8.638179 29.53543 27.30428 40.77016 8.449912 18.73012 25 1 0
-38.04906 -7.403951 -8.478695 -38.51884 -38.46474 -22.25052 1.178777 -21.89957 -6.805453 24.7517 33.3503 25 1 0
-28.32445 -11.37476 -12.14753 -30.4282 -11.87721 -7.21084 -8.812942 1.025134 -11.91367 -4.58763 0.5151016 25 1 1
-10.90414 -9.073109 -9.062196 -64.2138 -14.11911 -10.43639 2.654561 -25.04293 -4.540817 -4.364736 -0.2000752 27 1 1
-19.09047 -18.65287 -18.63219 20.53356 -17.73731 -12.64108 -25.51412 -25.53323 -19.34822 -18.89145 -26.88411 27 1 1
10.05394 13.61657 13.00959 -5.023474 4.533717 -6.683224 3.105657 21.86573 19.03438 20.14356 15.95693 27 1 1
11.06899 8.959679 9.541912 24.65839 8.443966 -9.383972 -2.888577 -8.84991 5.599684 3.839542 6.491409 27 1 1
-18.75491 -15.69117 -17.16925 -33.49873 -16.84896 2.256822 -4.443264 -4.084024 -16.57586 -15.40097 -13.07633 27 1 1
4.475581 8.135004 7.765706 -3.221476 9.692083 -14.39171 -9.011852 16.92756 9.329928 10.41901 0.8834136 27 1 1
-0.01565524 -4.337 -4.009588 0.4479143 12.10415 2.618215 0.1250513 -3.981786 -6.17982 -6.801843 -5.871166 27 1 1
-14.53666 -13.09436 -11.95893 -13.44737 -25.863 -19.91617 -18.71441 16.19158 -6.343688 -4.601217 -11.5412 27 1 1
-10.31882 -5.933509 -9.252242 -13.4335 -27.22408 -22.84496 -28.98952 -22.35024 -5.806495 -4.309256 -5.529818 27 1 1
-3.760872 -4.08954 -2.99104 8.890376 4.112579 1.489872 1.572207 -0.5347872 -4.457875 -5.241981 -1.398544 27 1 1
15.70057 14.75753 14.32081 -6.878056 15.49972 21.1616 23.93126 -11.72185 15.6975 15.40051 23.11658 27 1 1
-2.290154 -4.829134 -4.512124 6.669489 9.257074 0.5440424 -0.6670458 0.8892722 -6.401781 -6.203714 -3.548844 27 1 1
-7.744028 -10.28914 -9.341366 41.60585 31.92489 34.64316 14.75203 -8.343297 -12.28879 -13.21335 -13.7566 27 1 1
-14.22755 -17.61445 -17.21546 11.20405 15.22726 8.979528 0.5055456 -28.4402 -20.21594 -20.14025 -14.99354 27 1 1
-18.03023 -12.34695 -13.60816 -38.40894 -26.14268 -26.98245 -20.85693 -13.50658 -7.668047 -6.758297 -16.71014 27 1 1
1.024177 2.296927 2.610062 -12.73785 -4.406491 -14.93624 -4.220721 -17.88232 3.579962 2.962147 5.216308 27 1 1
10.59346 7.252487 7.636023 27.53673 5.263948 -7.774488 2.584089 21.08294 2.599166 2.59438 1.697712 27 1 1
2.161122 1.797832 1.807986 13.75275 19.29252 17.2331 8.872673 27.7786 0.7537515 1.530838 -0.8769205 27 1 1
2.785142 -2.557251 -1.357463 27.85921 26.94335 3.23561 2.27976 18.6291 -5.581781 -5.973979 -14.18503 27 1 1
-6.091436 -3.765058 -5.101905 -17.48193 -6.316487 5.736206 5.743116 -4.606422 -2.428949 -3.189722 0.4823632 27 1 1
7.313555 7.852186 7.051813 -12.03097 -6.176108 -7.590813 2.24215 1.623685 11.3593 13.01848 19.08524 27 1 1
-8.372892 -7.943253 -8.128601 -20.30731 -21.61036 -18.04816 -16.8227 0.5636148 -8.465402 -7.949374 -9.925595 27 1 1
-5.958826 -7.659468 -6.67791 12.53735 28.40272 16.72636 7.095738 11.25579 -6.798909 -5.588163 -9.496374 27 1 1
-13.63697 -13.07101 -11.87051 -15.30496 8.793662 1.832311 -4.067426 -2.107858 -9.58055 -9.835379 -14.41146 27 1 1
6.724489 7.247464 7.264837 -12.35296 8.031839 1.642562 6.784761 -8.019592 8.46849 8.954852 9.16061 27 1 1
-31.71885 -33.69766 -33.07301 -23.96916 -13.89223 -15.53169 -20.53174 -24.9593 -36.58386 -36.28775 -36.30377 27 1 1
-11.4401 -12.81951 -13.0949 2.780854 5.064209 9.050128 2.318054 -19.58638 -15.37142 -14.61836 -14.32514 27 1 1
-14.72992 -14.27258 -14.37804 -16.07998 -6.721593 -0.6189992 -5.660986 -6.165785 -12.13067 -12.29704 -8.67125 27 1 1
-12.96743 -12.01036 -13.0849 -9.68151 -3.224724 10.12201 -6.495386 11.39615 -13.74096 -13.77603 -21.22801 27 1 1
4.288146 6.144499 5.620766 -35.32677 0.6383091 2.721003 14.22819 -32.62502 8.621889 8.123797 18.42103 27 1 1
1.365702 -1.906281 0.05179095 -3.023812 7.156329 5.805878 3.653064 10.39212 -3.826142 -4.436338 -9.060184 27 1 1
-1.61116 -3.22577 -1.817586 -4.656965 9.745194 13.2006 7.689034 -11.54419 0.1552001 -1.134565 4.613599 27 1 1
-2.470988 -7.340688 -6.404232 39.02086 18.96586 9.589274 3.498271 -13.71152 -9.768443 -9.543585 -11.84366 27 1 1
-32.67538 -28.07314 -29.67116 -26.50049 -15.1985 -12.45511 -23.6468 -26.20861 -28.73247 -28.50318 -30.28962 27 1 1
-26.15587 -22.19852 -23.3484 -69.45998 -22.68421 4.176935 -7.752498 -26.91768 -18.30674 -18.13853 -17.06175 27 1 1
26.58083 24.66859 25.43411 26.67221 43.84492 11.19956 24.01752 -5.137884 22.16354 22.74195 27.2302 27 1 1
9.19067 2.151769 3.630264 41.77146 34.93911 16.33032 18.574 3.096927 -5.339769 -6.370987 -6.882368 27 1 1
-10.87834 -10.06212 -10.32544 -8.780793 -0.2820002 13.50671 6.780282 -20.35541 -7.882626 -7.046392 1.893134 27 1 1
25.9448 20.00618 21.78141 12.26241 5.589638 -8.855778 8.302417 -2.247847 16.03669 14.13424 17.74993 27 1 1
5.499308 9.351276 8.75456 -14.76999 -20.77063 -13.8453 -1.645161 -18.5194 11.72248 12.18081 13.30248 27 1 1
-37.43031 -29.8647 -31.66718 -47.69967 -33.01126 -1.856486 -20.03942 -20.91491 -22.21981 -20.66892 -26.64308 27 1 1
-1.307522 -8.179429 -5.799894 27.73536 21.66219 3.464353 9.17948 17.41598 -11.49912 -12.42498 -10.54018 27 1 1
-36.69727 -35.77018 -35.23686 -5.762072 -13.93599 2.658889 -21.76917 -12.0169 -31.28704 -29.59906 -34.47832 27 1 1
-8.943531 -2.296508 -3.874118 -35.18993 -14.0224 -2.736428 3.935095 6.534218 5.251082 6.369522 10.46658 27 1 1
17.8092 18.20945 17.80318 1.747782 9.705766 20.80465 24.30465 0.6453755 19.11063 16.60151 26.51809 27 1 1
6.334773 3.865746 3.772968 1.791914 22.259 14.94046 21.5267 0.5618902 0.1088798 -0.1858768 7.567289 27 1 1
-8.653749 -12.54376 -11.7429 4.506862 7.227027 2.352416 -9.208947 -6.066161 -16.38829 -17.82753 -26.05823 27 1 1
-9.48735 -7.656965 -8.3284 13.23562 -16.82247 -7.890799 -12.12262 -1.612675 -5.78417 -6.580741 -8.261047 27 1 1
6.52186 4.350225 4.63881 8.77072 -7.471597 -4.529748 -2.178937 -18.42786 3.406415 2.585444 10.26629 27 1 1
-6.304477 -4.91519 -5.145057 12.10441 -3.572272 3.240215 -9.432048 8.729939 2.892042 4.493523 -3.762124 27 1 1
5.608196 4.240874 6.126576 25.01804 11.24844 2.261829 1.434434 5.527691 5.727251 5.830389 2.123211 27 1 0
0.633323 -1.47673 -2.370072 0.1216255 -1.667328 -11.21312 0.585542 -5.724864 -7.974133 -8.568401 -6.528041 27 1 1
-12.4243 -17.22897 -15.94706 11.68744 -4.952858 -16.10036 -26.94472 16.65782 -19.77882 -20.17426 -31.27574 27 1 1
-29.90539 -32.00052 -32.63821 -6.822156 -15.85902 -0.4526272 -17.09691 -20.20688 -30.16888 -30.56024 -35.67826 27 1 1
-2.014998 -2.405684 -1.800394 -8.260355 -7.336398 -6.358277 0.5118086 0.6556848 -3.523586 -2.844201 2.015863 27 1 1
-28.04553 -24.64172 -25.16314 -37.35857 -41.12191 -22.91664 -35.62793 -15.37681 -18.70392 -18.63584 -22.45796 27 1 0
12.53033 6.675785 7.196906 2.347703 4.94032 -5.324762 2.140268 3.883107 1.256345 0.4034717 5.477392 27 1 1
-5.81489 -5.078638 -4.540423 -2.269167 -5.458326 -0.9014403 -1.477461 -16.10799 -5.054427 -5.705992 2.501758 27 1 1
-12.44226 -8.278441 -11.55473 -4.883187 -8.670774 -13.94341 -5.167578 12.3239 -5.992815 -5.329942 -2.34316 27 1 0
26.06167 31.22251 30.53981 24.49652 -4.303926 -8.191304 3.30348 34.7342 30.68371 30.69601 23.8423 27 1 0
-1.651902 -4.3708 -3.899257 -1.565946 9.698878 7.113473 7.718865 15.64427 -2.891479 -3.267749 -2.331363 27 1 1
1.664958 -3.954366 -2.792537 21.12052 40.51584 25.23372 23.24667 -9.348714 -7.169403 -8.355255 2.451992 27 1 1
2.400885 2.034435 2.972526 11.80366 5.56736 0.26284 2.22522 -5.974296 1.879184 1.371064 3.347051 27 1 1
-7.68628 -9.115163 -8.56042 11.57643 13.13701 20.61513 3.557079 -10.60718 -10.33587 -10.23848 -11.09711 27 1 1
-11.8655 -11.46355 -12.03154 -19.48932 -10.98073 -6.594553 -7.292036 18.67962 -8.364413 -7.551097 -10.9348 27 1 1
7.933089 10.69509 10.22039 1.207503 -0.2566036 6.381203 11.05559 21.30116 13.06227 12.67841 16.73604 27 1 1
1.982884 0.9372413 0.5132514 7.251761 15.33657 20.62496 13.17332 -5.06353 -0.6122002 -1.258829 1.906868 27 1 1
14.51862 10.80196 11.71707 8.589499 37.88356 37.09015 34.5088 -26.94156 6.771778 5.484248 15.00493 27 1 1
2.373902 -3.864898 -1.775048 10.15271 20.66796 9.185139 3.923603 -14.47793 -8.3551 -9.445431 -8.774708 27 1 1
5.430561 6.619558 6.087828 16.13143 -5.934829 0.8859225 4.305678 1.461924 7.270654 7.381112 10.2491 27 1 1
-4.481305 -4.335325 -4.701117 -15.03324 -1.61017 2.665313 -4.134353 -18.92563 -4.318369 -3.643102 -4.184767 27 1 0
0.4058579 2.290447 1.904153 -11.03388 10.58725 2.434751 2.087569 -19.64384 5.448889 5.491966 5.21055 27 1 1
17.63216 8.25413 10.91588 65.75141 75.26685 41.4651 37.9348 9.624144 -2.689538 -3.667807 2.541484 27 1 1
-1.116689 1.408996 0.8295563 -17.56655 -33.13717 -18.50426 -3.9158 1.259349 6.276991 7.02063 12.28066 27 1 1
22.13388 19.01776 19.35925 3.384195 23.27657 8.873128 20.95808 -15.53283 15.82779 14.80487 25.06486 27 1 1
16.94229 8.215659 11.0603 47.65814 25.01139 22.50624 21.37382 10.34368 -0.0733282 -1.64913 -0.02579067 27 1 1
-4.458229 -6.600921 -5.86926 18.07415 7.398324 7.932683 2.219787 2.187238 -10.9248 -10.99327 -12.53187 27 1 1
-1.065358 5.837989 1.444338 12.23855 -21.73863 5.951352 1.81688 9.090565 4.579429 4.647503 4.395 27 1 0
2.391067 -0.5285617 1.394856 4.374263 12.16103 -18.2261 -16.07195 11.56324 1.237737 0.1746962 -11.26408 27 1 0
-1.508013 -2.699587 -1.746042 -37.65792 2.486245 5.118495 16.26614 -1.212035 -1.299489 -1.796626 15.335 27 1 0
8.471927 10.78722 9.788208 17.17263 6.647061 -3.459571 0.6594875 19.42966 9.7556 10.37636 6.537023 27 1 0
-20.99339 -16.99168 -18.04163 -1.640016 -35.93897 -29.85727 -34.52997 7.0949 -13.31345 -12.34005 -17.81439 27 1 1
-5.110973 -5.805831 -4.902056 -18.75595 -9.749099 -7.060053 -5.425874 -2.456213 -4.644619 -4.527733 -7.142744 27 1 1
8.02103 7.31806 8.901958 -10.19757 4.618474 6.774047 10.91932 -5.544372 9.184566 9.170404 9.811565 27 1 1
-4.522202 -9.622311 -7.813957 12.36996 35.21978 40.04209 25.08694 -35.22962 -13.97857 -14.48768 -2.058235 27 1 1
-3.654535 -1.799831 -3.328378 0.05660136 11.57309 19.13853 9.269094 7.412212 0.721145 1.545117 -0.2080179 27 1 1
19.97573 17.42551 18.96801 21.78929 16.44386 -4.607828 5.377291 1.700033 15.09117 14.58968 15.30325 27 1 1
10.79798 5.710713 7.393484 3.712225 -6.49835 -20.08947 -5.631807 14.90288 5.014813 4.294746 1.152343 27 1 1
-5.266195 -0.2659453 -3.912416 9.725927 -21.06369 30.50014 14.13073 1.943805 -3.724922 -2.974691 10.29621 27 1 0
0.4808284 0.3570353 0.590856 5.414226 18.89798 6.457725 12.23861 7.737354 0.974515 1.587639 6.337757 27 1 1
9.840734 -31.20237 -21.40214 14.27266 4.663519 6.343436 -20.33546 -32.33655 -36.101 -35.18924 -34.55619 28 1 1
34.90422 5.221849 -4.004556 49.01885 38.89781 38.83871 38.61102 4.741251 5.076067 3.939145 5.218602 28 1 0
-38.00385 -18.94157 -5.428011 -49.51854 6.058945 6.063647 7.631695 -18.26525 -18.46148 -16.40582 -18.70507 28 1 0
-21.1539 11.41188 -6.13767 -24.46911 -7.190479 -7.891475 -4.535631 10.65875 10.53196 11.80133 11.05859 28 1 1
-18.8269 -18.49605 -15.29759 -20.28162 -26.25002 -25.32122 -21.9194 -18.13906 -18.22522 -17.63391 -18.27974 28 1 1
-37.39652 -10.96804 -30.63627 -44.45488 -9.475411 -9.033051 -6.194749 -11.4262 -11.16761 -9.50935 -10.8684 28 1 1
5.07781 -7.259345 -8.807514 11.81131 6.49408 6.782202 -2.334291 -8.091055 -7.410955 -6.685022 -7.210104 28 1 1
-1.988889 1.100102 2.124825 -4.065678 2.138298 1.443686 -4.320759 1.46638 1.115553 2.104823 0.8146352 28 1 1
-14.10656 -1.268338 -4.709802 -11.94806 -17.25646 -16.81747 -9.937706 -1.074413 -1.274191 -1.021144 -1.256902 28 1 1
-33.56385 -9.53878 -26.83224 -32.57618 -31.96434 -31.25385 -17.17223 -9.828773 -8.983108 -8.265141 -8.337188 28 1 1
6.569562 13.23645 8.916815 5.899943 0.3893721 0.7260149 2.066445 13.1544 13.49284 12.1012 13.19637 28 1 1
36.6988 16.53855 20.31605 40.41464 21.94125 21.26036 18.36858 17.36905 15.98616 15.1376 15.72702 28 1 1
-3.116014 -4.269664 -9.641872 -7.643473 7.962919 8.708775 11.01362 -4.925913 -5.006828 -4.406473 -4.594299 28 1 1
-24.51067 -17.35771 -25.4141 -19.64682 -27.81464 -27.6796 -22.93331 -18.54378 -17.66741 -15.36292 -17.09797 28 1 1
-23.75823 -8.279871 -14.60537 -21.33741 -30.77397 -31.04813 -25.0722 -8.220566 -8.033193 -8.390351 -8.187769 28 1 1
-7.139075 -13.39967 -8.570343 -3.368052 -10.02121 -8.770942 -4.154403 -12.82391 -12.93323 -12.57861 -12.98115 28 1 0
3.723934 -11.79338 -14.35737 3.055574 -8.783773 -9.151015 -18.49012 -11.96652 -12.29378 -11.797 -12.02662 28 1 1
24.02128 6.917144 18.77441 30.56256 12.01195 11.77173 13.88784 7.904129 7.142246 6.204604 7.011043 28 1 1
14.85088 1.556223 -19.8915 29.27168 -20.30458 -19.8498 -19.78304 2.076839 1.261793 -0.796385 1.444504 28 1 1
-20.61174 6.243827 10.17016 -27.28097 -31.2883 -30.84201 -23.66123 6.125846 6.642389 6.75112 7.32108 28 1 1
9.358717 2.892218 12.98899 5.41123 7.442933 7.859183 21.61319 2.010812 2.648292 2.423621 2.288795 28 1 1
-15.41284 4.096248 -0.3842421 -18.2835 -13.36181 -12.793 -5.46435 3.411648 3.715232 3.936349 3.535372 28 1 1
7.90983 0.2557642 2.220641 13.07419 5.12142 5.927529 8.252892 0.0116082 -0.501068 -0.8936493 -0.04484921 28 1 0
13.12413 -16.04171 -5.326166 5.234336 33.22179 32.39876 44.36156 -15.34705 -15.91273 -14.58028 -16.60557 28 1 0
6.717603 -11.83988 -18.51386 4.08671 32.71584 32.95214 34.80374 -12.30885 -11.86788 -11.42593 -11.23572 28 1 1
2.516428 -25.8401 -18.79189 14.48912 14.09525 13.2159 9.884991 -25.80947 -26.07727 -27.14075 -26.27897 28 1 0
-14.95962 -15.59024 -16.14388 -12.0437 -12.19538 -10.93745 2.87434 -14.62868 -15.61685 -15.34773 -15.98862 28 1 1
-4.571955 7.201786 29.8027 -3.208156 -18.22366 -20.7125 -30.10807 7.132238 7.138128 6.946362 7.04139 28 1 1
-10.68017 -12.70176 -17.49621 -4.899192 -7.609877 -7.527784 -4.204023 -12.5836 -12.8603 -11.63971 -12.38082 28 1 0
7.599034 -7.187111 -7.16896 8.521435 4.398724 4.139802 -4.40471 -7.564221 -7.756798 -10.69575 -8.111989 28 1 1
-27.18644 -9.137216 -29.24206 -27.17818 -17.28195 -16.48072 -21.23875 -9.971629 -8.365533 -7.113326 -9.289643 28 1 1
-42.59064 -3.166368 -21.5553 -39.18488 -36.21091 -36.18629 -20.14842 -3.443409 -2.475734 1.310946 -1.184105 28 1 1
0.296322 -1.10718 8.396457 2.886678 -0.0777733 0.1478889 2.310373 -0.9934612 -1.822904 -1.735543 -1.910675 28 1 1
7.963422 -3.603368 -12.43493 9.794137 17.09312 17.19175 6.097338 -4.02895 -3.981796 -2.824813 -3.822092 28 1 1
-3.372572 15.38163 19.13914 0.06337953 -20.03794 -19.41134 -21.64567 16.62535 15.79994 15.00765 16.32922 28 1 1
11.14606 9.625697 7.942325 15.28554 8.983617 9.366699 0.2414047 9.779356 9.634008 9.197588 8.951994 28 1 1
-7.223815 -4.568731 -1.34007 -1.963073 -17.32795 -16.45065 -6.824381 -4.072508 -4.125431 -4.892015 -3.682706 28 1 1
-0.1949064 -3.144133 0.2441736 -5.026182 18.15694 18.00285 14.79165 -2.942856 -2.367037 -3.864325 -3.619949 28 1 1
-10.17995 -1.204929 1.933492 -6.065979 -15.0651 -16.43726 -15.86421 -0.6501026 -1.47433 -2.186032 -1.913412 28 1 1
-8.354801 -18.72876 -21.76366 -8.006214 -6.848269 -5.987631 -5.051637 -18.96661 -18.39469 -17.53724 -18.4977 28 1 1
23.93128 1.821722 -4.744835 24.12044 27.28305 29.37192 21.4401 2.27399 1.631001 0.9883585 1.775035 28 1 1
4.282012 7.505887 -1.657551 4.447527 1.18018 1.726728 6.30211 8.028783 7.839411 7.916243 7.791603 28 1 1
10.86311 -3.074216 15.07882 10.39243 -0.6518627 0.04651062 -0.1050723 -1.978277 -2.374475 -3.373375 -2.360837 28 1 1
-0.3151478 7.907414 -3.291558 0.9168464 8.378135 6.536455 13.29641 8.281911 8.182148 9.135897 8.775794 28 1 1
-5.331942 6.317167 -2.651891 -5.193882 -1.387973 -1.033764 -4.07438 5.80859 5.142711 6.818226 5.943523 28 1 1
-4.893009 1.758955 -3.678358 -9.894605 14.98339 14.70996 8.808807 1.646608 1.865256 3.002553 1.698678 28 1 1
-39.53716 -12.52829 -11.57401 -41.55375 -33.67215 -32.79853 -22.73598 -12.67314 -12.69525 -11.34681 -13.01887 28 1 1
3.425575 7.17638 -3.67197 3.41825 20.42109 20.17085 6.31008 6.881945 6.16804 6.793932 5.706803 28 1 1
-6.261695 5.925757 -1.184917 -11.59682 23.90234 25.14824 22.17813 6.555031 6.66236 6.688124 7.116692 28 1 1
10.66653 -5.404095 6.661528 13.6019 -0.5903022 -1.188728 -0.344981 -5.149435 -6.562475 -5.2335 -6.145845 28 1 1
-10.09962 6.189786 -7.14756 -15.97389 6.786125 7.092055 15.83947 4.998239 5.383826 6.894549 6.211383 28 1 1
-30.08062 5.283164 -6.105725 -28.36036 -17.98105 -18.74351 -12.1529 4.691977 4.326975 7.751383 5.178705 28 1 1
-19.03449 -15.59893 -15.75175 -15.07116 -21.87544 -21.29172 -12.52877 -15.98837 -15.47867 -13.00597 -14.68581 28 1 1
-17.34897 6.329406 2.965013 -21.94757 0.04891152 0.9864417 6.366007 6.550853 6.213428 6.692291 6.277433 28 1 1
34.05791 21.13919 19.44206 35.31868 22.54949 22.62505 27.98577 21.16135 20.53192 20.32098 21.03702 28 1 1
-25.05106 0.6521099 -0.8698465 -26.36559 -12.11472 -12.54568 -9.467473 0.02662381 0.2407288 0.8386835 0.3054672 28 1 1
24.29585 15.04765 19.68957 27.7212 17.03482 15.87253 4.299775 15.98362 16.19768 15.67115 15.7085 28 1 1
-9.663079 -23.45755 -23.56611 -5.815665 -16.14908 -15.45268 -1.637415 -23.32436 -22.86009 -21.7477 -22.77921 28 1 1
-24.10529 1.329884 -6.051925 -19.20049 -19.00809 -18.27777 -19.31889 0.797015 1.368248 2.720174 0.3230275 28 1 1
-10.30195 -13.63768 -8.422716 -5.007079 -4.152344 -4.212725 2.334091 -12.3548 -13.25235 -13.0759 -13.04859 28 1 1
-6.81219 1.692894 -4.600773 -8.807209 9.248879 9.109632 11.73055 0.8748677 1.662026 1.906662 1.181776 28 1 1
-18.76503 -13.52682 -15.39102 -19.7741 -11.89249 -10.61029 -22.79751 -12.67586 -12.77507 -11.87414 -13.25825 28 1 1
-17.95988 -12.18344 -15.56098 -22.7033 -3.876695 -3.279274 -5.354192 -12.17515 -12.42175 -10.42183 -12.39689 28 1 1
-10.63356 23.4479 2.584878 -18.72951 10.98033 10.60026 17.35913 22.07965 23.16224 22.86154 23.17458 28 1 0
-17.6298 -24.30104 -9.649813 -14.11472 -29.86993 -30.85638 -16.886 -23.79174 -23.96197 -23.99611 -24.951 28 1 0
23.5851 6.814589 -12.71881 34.0837 17.06536 16.34573 10.7498 7.186625 7.656294 5.566178 8.610035 28 1 0
-18.56132 -6.005154 -1.337204 -13.00265 6.571665 7.900523 -1.722386 -6.555766 -7.670485 -9.710868 -8.552931 28 1 1
-36.85932 -16.69425 -8.310516 -61.42038 -16.5511 -18.33697 -20.7397 -17.73391 -17.80587 -16.94517 -17.83271 28 1 0
5.266605 7.953772 9.535221 1.675835 10.35168 11.10221 13.17383 8.086186 7.370272 6.795141 7.697878 28 1 1
4.210881 6.83415 1.261076 12.88966 -9.473161 -9.100314 6.175403 6.91244 8.218152 8.204138 8.02087 28 1 1
16.55656 -1.696899 -4.016497 29.1999 -22.43253 -21.85227 -11.2214 -1.239307 -0.75086 -0.906971 -0.9035438 28 1 1
4.059324 -10.94129 -7.938509 9.787197 3.422951 3.376881 -12.73525 -11.80714 -11.46875 -12.62422 -11.92434 28 1 1
-2.069663 -9.282871 -2.196011 -4.527844 21.96389 22.39572 16.49976 -8.268253 -8.52595 -9.142149 -8.984867 28 1 1
11.34688 2.638599 -2.938794 13.06597 6.675955 6.408705 1.616251 2.805223 2.405631 2.949223 2.927109 28 1 1
6.835922 -4.00371 4.404696 4.145782 5.459433 5.242845 1.203867 -3.917901 -4.435231 -4.485581 -4.879175 28 1 1
-5.677787 -0.2049812 2.88416 -4.857628 -7.364271 -7.324333 3.175481 -0.2579986 0.5450937 0.9394248 0.9427236 28 1 0
12.04443 -0.2856258 18.20539 11.99899 6.889909 6.79757 13.86705 0.2070122 0.0932726 -0.6291082 0.9759871 28 1 1
-49.45647 -6.56907 -12.40986 -56.72951 -31.65427 -32.32087 -31.59814 -6.800798 -6.117962 -4.622828 -7.122116 28 1 1
17.15566 6.001676 8.380988 16.42029 8.006853 7.504827 -1.085497 5.915677 5.33331 5.436677 5.575883 28 1 1
28.54476 -6.290792 6.575505 33.33438 9.472096 8.086706 8.123425 -6.890395 -7.234449 -8.114987 -7.241788 28 1 1
-15.26474 -12.39681 -15.73651 -14.96957 -15.23764 -14.59081 -16.4883 -11.86071 -11.73744 -10.79368 -11.16338 28 1 1
-41.7671 -17.21861 -25.05317 -39.79779 -35.01704 -35.00377 -34.51464 -16.18073 -16.81774 -13.99014 -15.5568 28 1 1
-10.13107 -21.78175 -19.97726 -8.887549 -4.150522 -4.53266 -10.72675 -22.26036 -22.82793 -21.49711 -22.13997 28 1 1
-8.725618 -14.74449 -14.28644 -6.148839 -19.61087 -19.21443 -22.29728 -13.6425 -15.05886 -12.08955 -14.04334 28 1 1
4.450569 -10.00912 5.505847 4.507295 17.49015 17.9005 16.12965 -8.252834 -9.802423 -9.385655 -10.13994 28 1 1
2.724541 -12.10366 -1.900553 9.002898 -2.669094 -2.31404 -4.053271 -12.08193 -11.53951 -12.17607 -11.73814 28 1 1
