Fp1 Fp2 AF3 AF4 Fz F3 F4 F7 F8 FC5 FC6 FT7 FT8 Cz FC1 FC2 C3 C4 T7 T8 A1 A2 CP1 CP2 CP5 CP6 TP7 TP8 Pz P3 P4 P7 P8 PO9 PO10 PO3 PO4 PO7 PO8 O1 O2 Oz ID time
0.9934614 0.3471388 -0.3618904 0.3967026 -0.01866287 0.2123587 0.7149905 -0.2906527 -0.52303 0.1954833 0.7883377 -0.5771698 0.7309369 -0.6576325 -0.3319726 0.40864 -0.736065 1.006837 -0.7501106 0.8124554 -0.9100757 0.168471 -0.7613192 0.7111334 -0.7374369 -0.3735473 0.3106554 -0.9244681 0.4512845 -1.006677 0.6391038 -0.8721045 0.2971189 -0.713141 0.2815916 -1.224787 0.3487877 -0.5263086 0.4429908 -0.2261824 -0.8558559 3.120549 1 -80
0.5431437 0.1989704 -0.2790269 0.2310777 -0.2159611 -1.042479 0.4358429 -0.2718865 -0.139547 0.241529 1.003846 0.2749536 0.9184177 -0.5950799 -0.5202659 0.3439222 -0.6607943 1.259378 0.2455166 1.511206 -0.6888203 0.4256453 -0.7579353 1.044886 -0.4792583 0.02391568 0.5307493 -0.7291191 0.8167672 -0.6079901 0.9448116 0.0218552 0.498621 -0.4430684 0.4856334 -0.6274199 0.5085177 -0.028194 0.5611851 0.0986034 -0.4288855 -4.653211 1 -76
-0.09653757 -0.1269933 -0.2479195 -0.1181243 -0.4911506 -2.055521 0.08689466 -0.527288 0.2840899 -0.08832648 1.064824 0.2505633 0.9542871 -0.5522136 -0.655017 0.338261 -0.7802289 1.394185 0.2801664 1.833944 -0.5751158 0.6969983 -0.9321504 1.371838 -0.7036035 0.4599419 0.7190275 -0.6058931 1.100641 -0.4812918 1.302912 0.4842528 0.826614 -0.09434763 0.7829246 -0.1423973 0.7691107 0.3229603 0.7755529 0.5631983 0.3180339 -7.707098 1 -72
-0.6766366 -0.2446709 -0.1696277 -0.2577765 -0.6107431 -2.173361 -0.02570944 -0.7625605 0.5799728 -0.6061476 1.11161 -0.0664534 1.009319 -0.4803385 -0.6734035 0.4083118 -0.9824569 1.386109 -0.2412562 1.835368 -0.6144075 0.7857544 -1.259104 1.560211 -1.262048 0.8444283 0.6430426 -0.6562614 1.153295 -0.5830325 1.540086 0.4945025 0.9782469 0.0436516 0.9034871 0.05323917 0.882634 0.4311776 0.8400175 0.8031597 0.9922936 -6.933916 1 -68
-0.9144531 0.001344643 -0.1065386 -0.02276707 -0.5082339 -1.676269 0.1310292 -0.7481632 0.7405131 -0.7952991 1.197148 -0.1534833 1.160154 -0.384209 -0.631851 0.4378576 -1.067832 1.290892 -0.5112501 1.68268 -0.6949947 0.6205851 -1.542729 1.533421 -1.503203 1.232933 0.28524 -0.8079785 0.9747105 -0.5816531 1.593899 0.4124379 0.821529 -0.113489 0.7527006 0.07024232 0.7227721 0.3725417 0.6377531 0.6372002 1.264632 -5.809804 1 -64
-0.7463532 0.3479106 -0.2121266 0.3348671 -0.3142857 -1.006159 0.3010452 -0.4586281 0.7865397 -0.4874358 1.10807 -0.2206326 1.139599 -0.3087186 -0.5927303 0.3114597 -0.9954258 1.056753 -0.5316725 1.30252 -0.7049525 0.2952471 -1.630718 1.289347 -1.172353 1.327831 -0.168917 -0.9292326 0.6648639 -0.3897524 1.397867 0.2858815 0.4514032 -0.3900263 0.4044029 0.03671698 0.3626746 0.2184096 0.2558501 0.1961326 1.041425 -3.656716 1 -60
-0.2267217 0.5647395 -0.4972512 0.5852522 -0.111252 -0.2819279 0.3034172 0.02537576 0.5668535 -0.09321654 0.6969402 -0.4348871 0.7313706 -0.2276604 -0.4431214 0.119017 -0.8542002 0.6270474 -0.6626068 0.4090914 -0.6127264 0.002997014 -1.481995 0.7935625 -0.5907071 0.7689812 -0.4858315 -0.91054 0.3569741 -0.1663673 0.8686786 0.006563915 0.01154197 -0.5510493 -0.03139249 0.03782463 -0.05690646 0.02610261 -0.1621357 -0.2048774 0.3881703 1.197021 1 -56
0.1552346 0.5759831 -0.636961 0.6204873 0.1326509 0.2827583 0.1701897 0.4779308 0.06600422 0.04112218 0.1514079 -0.5334216 0.1524238 -0.04317175 -0.06403284 0.08637305 -0.6861913 0.1905888 -0.6505767 -0.7740248 -0.4225428 -0.08740718 -1.10497 0.1828395 0.06101979 -0.08005594 -0.5486748 -0.6476325 0.1656009 0.09051321 0.2019932 -0.122246 -0.3522969 -0.4127453 -0.3713758 0.2366085 -0.3843576 -0.06246873 -0.4654747 -0.304827 -0.3395513 5.053344 1 -52
-0.2759288 0.3864045 -0.4470603 0.4225425 0.403541 0.495625 0.03599147 0.6333826 -0.2970143 -0.003122319 -0.2856006 -0.3829344 -0.286045 0.2515354 0.3927237 0.2038452 -0.4655148 -0.090115 -0.2154812 -1.487991 -0.1674783 -0.03598679 -0.5803697 -0.2804537 0.8121334 -0.5691712 -0.4707145 -0.2126573 0.03575117 0.4599735 -0.3147867 0.1093484 -0.566366 -0.06892249 -0.5395838 0.6076365 -0.5776578 -0.01141742 -0.6087656 -0.2281398 -0.5692182 4.787896 1 -48
-1.026719 0.1699272 -0.1633109 0.1829496 0.6483534 0.5167384 0.01399326 0.6104 -0.2576844 -0.0292718 -0.5503218 -0.2350083 -0.5196523 0.4984222 0.6548588 0.2311029 -0.2156538 -0.3363854 0.2467551 -1.402459 0.07925203 -0.07715832 -0.06045764 -0.5840101 1.471307 -0.6610694 -0.4780338 0.1324002 -0.2023413 0.8387516 -0.7082461 0.3532048 -0.7475681 0.1287077 -0.7005398 0.8749743 -0.7728503 0.02277835 -0.7440051 -0.3404101 -0.3475367 3.485906 1 -44
