O1_amp O2_amp Oz_amp PO3_amp PO7_amp P7_amp PO9_amp PO4_amp PO8_amp P8_amp PO10_amp O1_lat O2_lat Oz_lat PO3_lat PO7_lat P7_lat PO9_lat PO4_lat PO8_lat P8_lat PO10_lat ID emotion
-1.097166 -0.4604818 2.952092 -2.282315 -1.585959 -2.858137 -1.633504 -0.6235206 -0.7186621 -1.007662 -0.7669026 172 184 172 188 188 172 188 172 172 172 172 60 1
2.858151 10.87687 8.567627 13.24176 10.90034 13.33863 10.70497 1.247717 1.630737 1.992599 1.633421 176 172 172 172 172 172 172 176 176 176 176 61 1
0.5444988 -0.6625949 -0.03182117 -1.377391 -1.061188 7.280698 -1.140691 1.252607 1.088048 1.162714 1.143418 176 176 176 180 180 176 176 172 172 172 172 62 1
3.270798 3.011226 -2.290832 -0.7916857 3.657459 0.8073614 1.102704 5.721329 6.207688 4.562693 4.019445 188 188 188 188 188 184 188 172 188 188 188 63 1
-1.620148 -2.999051 -2.503529 -0.7200512 -0.9323835 -0.7560883 0.2925974 -5.714557 -2.962758 -1.585214 -2.973695 172 188 176 176 172 172 176 172 172 172 172 64 1
6.673047 2.236507 3.622974 0.5510233 4.569376 -0.8337698 4.371667 0.5326513 0.734877 -0.4807935 0.7049004 188 188 188 180 188 180 188 188 188 188 188 65 1
6.148977 4.186611 4.997625 2.10815 4.067527 1.874695 4.149508 3.213015 2.904031 3.286218 2.878283 188 172 188 184 172 184 172 172 172 172 172 66 1
-0.5148974 -1.397716 -1.160545 0.02591989 1.287344 -0.7155548 1.984919 -3.058035 -1.588834 -1.572493 -1.727241 188 188 188 188 188 188 184 188 188 188 188 70 1
-1.825474 4.304573 0.9447404 -1.556913 -1.698781 0.9667953 -1.823173 0.4220408 0.5692412 0.4289727 0.4822616 172 188 188 172 172 188 172 184 184 184 184 74 1
4.427028 -12.86734 -2.709726 4.497092 4.453944 4.14711 4.447171 3.614445 3.537638 3.913892 3.486509 172 176 172 172 172 184 172 172 172 172 172 75 1
0.1672658 -0.6084601 -0.04730738 -1.140729 -0.6101578 -0.5385668 -0.7067317 2.254629 2.293913 2.379025 2.364335 180 172 172 188 176 188 184 180 180 180 184 16 2
-1.355285 -3.354205 -2.274437 0.4171641 0.4620261 0.4939299 0.3785898 -3.958597 -3.73612 -2.462203 -2.611243 188 184 184 184 184 184 184 188 188 172 188 17 2
-5.384807 13.2412 2.604815 -3.41099 -4.127357 -2.043867 -4.097453 -2.081626 -5.956543 -3.659846 -3.410547 188 172 184 188 188 188 188 188 188 188 188 23 2
-0.7150761 0.6298479 -0.1399388 0.6122638 -0.07103463 -4.527765 0.2706026 1.788838 1.642651 1.400893 0.8587378 184 172 172 172 172 188 172 172 172 180 172 24 2
-1.6662 -2.860117 -2.503451 -0.8448709 -0.9682688 -0.002542722 -1.020768 -3.104243 -2.574027 -2.661144 -3.029238 172 172 172 172 172 172 172 172 172 172 172 26 2
-1.780464 -1.077095 -1.28202 0.1823647 -0.4329064 0.3357886 -2.48145 -0.213339 -0.4362778 -0.09366645 -2.41786 188 172 172 172 188 176 172 188 188 188 188 27 2
-0.8353453 -1.108796 -0.9609825 -0.9994491 0.04259045 0.04391463 0.6095057 -1.32682 -1.370109 -1.323402 -1.199954 172 176 176 188 172 188 172 172 172 172 172 28 2
9.353365 -1.097048 4.197962 13.22931 9.581259 13.64009 6.845946 -2.988683 -3.136939 15.04096 -3.130336 172 172 172 188 172 188 172 172 172 188 172 29 2
2.072458 -1.853202 0.9496709 4.363893 4.188542 4.313908 1.721597 3.27087 3.302652 3.673779 3.322414 172 188 188 188 172 172 172 172 172 172 172 30 2
2.477566 -3.086228 -0.1126389 0.6786858 0.7694748 0.4731314 1.755762 0.32161 2.488601 0.351806 4.540065 172 172 172 188 188 188 188 172 172 172 172 31 2
0.6316729 0.8823511 1.158837 4.209862 3.715484 3.000807 3.869645 0.5456795 0.7428327 0.5937985 0.5794899 176 176 176 172 176 172 176 176 176 176 176 32 2
0.2728424 0.5143785 0.5769094 1.042862 1.413534 1.247363 1.683204 0.2541923 0.2196153 0.5104437 0.2314118 172 172 172 184 176 184 180 172 172 172 172 33 2
0.4368354 -1.183402 -0.02604858 1.100997 1.971779 2.774872 0.9246716 1.703 0.4606666 1.612578 0.4590536 184 172 184 188 188 184 188 188 184 188 184 34 2
1.241705 2.719005 1.773977 -2.704504 -2.260548 1.070244 -3.568644 2.185532 3.012385 0.6535851 2.275401 180 180 180 176 188 188 188 180 180 180 180 35 2
-2.470734 3.852859 1.331944 3.19867 -0.003613997 -1.3321 0.08635116 3.214638 1.26244 -0.5044156 -0.2604033 184 172 172 172 184 180 184 172 180 172 188 36 2
