O1_amp O2_amp Oz_amp PO3_amp PO7_amp P7_amp PO9_amp PO4_amp PO8_amp P8_amp PO10_amp O1_lat O2_lat Oz_lat PO3_lat PO7_lat P7_lat PO9_lat PO4_lat PO8_lat P8_lat PO10_lat ID emotion
-4.41287 4.531411 0.2890691 2.283375 0.8747015 2.010622 1.082328 -1.481882 -7.485753 1.241159 -6.835313 380 396 380 380 380 380 380 380 380 380 380 60 1
20.13587 9.839708 14.57423 10.93568 3.917958 11.34809 3.542123 5.948985 5.461664 5.502072 5.660243 384 392 388 392 380 392 380 392 392 392 392 61 1
-1.494736 0.4359561 -0.4970896 1.066925 -1.182453 2.443313 -1.12758 -0.5358343 -0.6143364 -0.4668182 -0.5906929 384 380 380 380 380 396 380 384 384 384 384 62 1
-0.2206533 -1.131557 -2.384215 -9.162754 2.009067 -5.881557 -3.495372 -2.239088 1.823287 -10.91427 2.418355 396 396 396 380 384 380 396 392 396 384 396 63 1
-3.58633 -5.238425 -4.321901 2.192437 0.3866673 2.704214 0.675113 -5.650201 -4.237741 -3.101013 -5.534373 396 396 396 392 392 380 396 396 396 396 396 64 1
7.343807 4.131292 4.868826 -1.839616 -6.432532 4.124317 -6.464456 3.45672 2.913713 3.509078 3.464373 388 380 380 392 388 392 380 380 380 380 380 65 1
5.228178 4.86573 4.444724 -1.060711 1.855655 -0.9133172 1.94476 4.168228 5.410156 4.330553 5.529451 396 388 396 380 384 380 384 388 380 388 380 66 1
0.1966231 -3.414676 -1.221475 0.9723055 0.1156907 -2.687657 2.562378 -0.796407 0.7874492 -2.683938 0.7459642 380 396 380 380 380 396 380 380 380 388 380 70 1
0.127943 -0.4423644 0.1647024 1.717226 0.1079292 1.047634 0.2319277 0.387434 0.4173378 0.3456129 0.4097122 396 380 396 396 396 396 396 396 396 396 396 74 1
1.492609 4.142565 3.11665 1.515881 1.632772 4.103398 1.556832 4.905126 3.759438 4.7201 3.975356 380 388 380 380 380 396 380 388 388 388 388 75 1
-8.821905 4.77589 -3.187388 -6.087877 -6.856607 -6.347211 -4.486731 -6.330158 -7.033591 -6.347243 -6.206068 396 388 392 396 396 396 392 392 392 392 392 16 2
1.963911 3.443045 2.772439 0.6439267 0.7102457 0.9329988 0.7818395 5.301805 5.027448 1.311199 3.532927 380 396 388 396 392 392 396 380 380 380 380 17 2
-0.5473862 0.4279431 0.4109446 0.8664643 0.7121636 0.2779956 0.7128766 2.830716 2.016725 0.5937891 2.229621 396 380 380 396 380 396 380 380 396 384 380 23 2
6.70337 -1.85851 1.242906 3.658639 11.20358 1.888885 7.028036 -3.026716 -2.921237 -4.103836 2.430864 396 380 384 396 396 396 396 380 380 380 380 24 2
-7.454265 -0.6462363 -3.950717 -5.756542 -5.642959 -2.314914 -6.920888 2.621646 1.073989 1.280306 0.5154096 396 384 384 396 396 388 396 384 384 384 384 26 2
1.31468 0.985968 1.287533 0.1302442 -0.4219605 -1.416853 -3.090682 0.08165627 0.05938043 -1.141514 2.87876 396 396 396 380 396 380 380 396 396 396 380 27 2
-1.522407 9.123495 2.926142 -3.481907 -6.902274 -3.323035 -6.842354 0.06853113 -0.1964609 -0.4059768 -0.02336609 380 392 392 380 380 380 380 380 380 380 380 28 2
4.636023 -5.044799 -0.6922875 10.06513 8.481188 9.854353 8.670171 -4.989259 -4.602763 17.20479 -4.924637 380 380 380 380 380 380 396 380 380 380 380 29 2
-0.5110532 1.193879 0.9465297 3.598971 -7.024011 4.618598 -2.357072 7.574187 -1.842261 3.230427 -1.619911 396 396 396 380 396 396 396 396 396 380 396 30 2
2.08301 -6.968595 -1.890989 1.062272 1.186818 1.557592 0.2736538 1.735588 2.001714 1.632407 0.7635049 396 396 396 380 396 380 380 380 396 380 380 31 2
5.854983 4.906728 4.80388 3.117355 8.170178 2.215295 7.92121 5.642978 5.849967 5.254756 5.551183 384 388 384 380 380 380 380 388 388 388 388 32 2
1.164933 -6.512543 -1.530062 5.448783 3.814126 5.353281 1.106463 1.080263 1.063181 1.086465 0.9691662 380 396 380 392 392 392 388 380 380 380 380 33 2
-1.229677 -1.331229 -1.354576 -0.9661831 -0.4653506 2.613371 -0.864305 -1.721381 -1.397433 -1.019901 -1.484988 396 380 396 396 396 388 396 396 396 396 396 34 2
4.352319 6.302228 5.906094 6.835751 3.841159 4.271697 0.1890132 5.48293 6.429421 5.080133 1.800827 380 380 380 396 396 380 396 380 380 380 380 35 2
1.103506 5.608992 2.363862 0.9598557 1.463181 2.825268 1.556678 -0.9678656 0.1043034 0.4481302 1.183331 380 380 380 380 380 380 380 380 380 380 380 36 2
-3.974801 -3.034622 -2.471187 4.717198 -0.1343325 3.128109 1.672906 -2.990446 -3.408717 -3.591622 -3.29546 380 392 388 388 388 380 380 380 380 384 380 37 2
-2.519648 0.1022474 -1.154359 -1.345164 -1.174193 -1.285144 -1.082224 0.8118578 0.8444562 0.681871 0.7647845 396 396 396 396 396 396 396 396 396 396 396 38 2
5.316999 10.89599 7.944861 2.801171 4.004621 -1.817947 3.934083 0.3687969 0.2638365 -4.867037 0.3600953 380 380 380 396 380 380 380 380 380 380 380 39 2
-1.033133 -1.266469 -5.001045 -0.1402744 0.6863209 -2.386968 -1.164221 0.4988112 0.5262159 0.3163403 0.5283637 396 380 384 380 380 380 380 396 396 396 396 41 2
-0.5646088 4.84337 -3.970273 1.663231 3.107932 2.024604 4.410707 4.506335 3.673739 0.6227457 3.989968 380 396 380 396 380 396 380 380 380 380 380 42 2
-0.3347098 33.26977 16.15744 6.827626 8.384268 -31.56357 19.76992 15.33833 15.00706 7.901688 15.43706 388 388 388 388 392 392 392 396 396 396 396 43 2
4.716849 -2.205675 -8.650484 -3.477594 -3.529221 2.305592 -3.700513 8.41382 1.756768 8.621475 1.501855 396 380 380 396 396 396 396 380 380 380 380 44 2
-0.5731787 5.123332 3.752923 13.15244 8.080062 7.942923 5.722913 5.582025 5.209153 6.662623 5.218099 396 396 396 396 396 392 396 396 396 396 396 45 2
-0.2089953 -1.739563 -0.3589174 -1.402704 -1.151691 0.8093128 -1.113134 5.402212 3.684959 6.524757 3.031795 380 396 380 396 380 392 380 380 380 388 380 46 2
6.901825 -2.40256 2.749775 2.120447 4.823506 2.098042 5.026011 4.111372 4.457533 4.016329 4.654393 396 380 396 396 396 392 396 396 396 396 396 47 2
-1.049155 -0.6779848 1.547421 0.02387756 -0.2776951 1.709978 -0.2761655 -1.579537 -2.338784 -1.69466 -1.482988 396 396 396 380 380 388 380 396 396 396 396 48 2
0.05713155 7.008512 2.812768 -2.546504 -0.07809738 -7.458623 -0.1324959 0.3670307 -0.2477257 0.2926656 0.9740053 380 380 380 396 380 380 380 396 380 396 380 49 2
-2.343634 -1.054698 -1.601969 -1.437138 -2.953166 -2.502607 2.006875 -1.693906 -1.615239 -1.797758 -1.980027 396 380 380 396 396 396 396 380 380 380 380 50 2
-7.67789 0.1907831 -4.160476 2.196483 2.0329 -4.309079 1.98153 -10.10567 -7.311798 -12.82225 -0.1740993 388 380 388 396 396 396 396 396 388 388 388 52 2
2.143141 4.089488 2.628885 -0.6991481 -0.6529606 -0.3207008 -0.7226375 1.094185 1.738916 1.745668 1.753599 380 396 396 380 380 380 380 392 384 380 384 53 2
-3.171068 4.038298 -0.2846335 -2.03338 -1.957359 -1.53685 -0.3158273 -3.866699 -3.517281 -5.917506 -3.461976 396 380 384 392 392 380 392 396 396 396 396 56 2
4.145106 -4.077117 0.9862642 -3.86549 -3.815734 1.24419 -4.183048 7.414297 5.229852 5.679086 4.940939 396 380 396 380 392 380 392 388 392 396 392 57 2
-5.631267 11.54317 1.491215 -3.183393 -6.081581 -3.112117 -6.492162 -3.198206 -10.80893 0.1485859 -11.01019 396 384 384 380 396 380 392 396 396 396 380 58 2
-0.5285059 5.112372 2.112524 3.793305 2.973922 -1.763263 1.553754 -0.2595493 0.9759409 -0.7797449 1.408632 396 396 396 396 396 396 396 396 396 396 396 59 2
-5.573175 5.477527 -0.683323 -5.340645 -6.331126 0.5812606 -6.309776 -2.047723 -2.770079 1.289474 -2.845633 396 388 380 380 380 380 380 380 380 380 380 60 2
1.183241 -0.2725345 -8.374464 -25.68639 -17.67312 -27.25697 -18.0466 12.69743 12.3947 13.19311 11.99569 380 388 396 380 380 380 380 388 388 388 388 61 2
-0.6956656 1.994138 0.3752442 -1.860903 0.3535924 -0.08435252 0.2398822 0.7408659 0.8302023 0.7021788 0.8242177 392 380 380 396 396 380 396 396 396 396 396 62 2
5.686976 -13.02237 -2.581797 0.2625233 3.472855 1.277178 5.161777 2.871153 3.702953 -5.889684 5.013308 380 380 380 380 380 380 380 380 380 380 380 63 2
2.452026 2.314707 2.587454 5.123225 3.672359 0.5147673 0.3586338 0.4504045 1.502101 3.422566 -2.267733 396 380 388 392 396 396 392 396 396 392 396 64 2
-11.23249 -6.422884 -8.979417 -6.679343 -14.03016 -9.1332 -12.19311 -2.34019 -4.711561 -3.708592 -1.127241 388 388 388 392 388 396 388 392 388 392 392 65 2
8.480367 12.0772 10.82269 4.895738 6.533598 4.819479 6.985232 12.73465 10.20355 12.75244 9.701958 380 388 384 388 388 388 388 388 388 388 388 66 2
6.007617 -3.758021 2.998188 7.586615 7.337738 -0.5340706 11.43945 7.006711 6.651782 4.01159 6.753161 380 392 380 380 380 396 396 380 380 396 380 70 2
-1.382907 2.543114 0.612466 -0.2498218 -1.20783 -1.218282 -1.275773 -0.1513646 -0.172627 -0.01633935 -0.02118469 380 380 380 380 380 380 380 396 396 396 396 74 2
-3.747903 -10.42506 -6.669307 -3.825979 -3.771286 -5.536542 -3.793957 -3.106707 -3.753804 -3.022244 -3.407574 380 380 380 380 380 380 380 380 380 380 380 75 2
