O1 O2 Oz PO3 PO7 P7 PO9 PO4 PO8 P8 PO10 ID emotion
8.612252 13.3314 16.51299 3.121022 -7.573031 -29.87935 -16.83239 14.88313 13.74077 16.96613 13.99703 16 1
-12.25016 -14.34545 -7.567914 -8.338128 -13.29073 -1.607004 -17.53251 -12.61961 -12.62365 -17.95475 -13.1138 16 1
-2.295462 -3.230903 -10.13656 -5.458913 1.932871 7.811557 3.102406 -6.263238 -5.966044 -11.21647 -5.633208 16 1
20.65507 18.55856 21.92721 8.056053 10.08364 -9.088109 6.65309 12.38435 11.92628 37.05639 12.45196 16 1
8.448528 3.88044 15.01041 5.847152 4.189958 -2.89927 6.762035 3.454604 4.930193 -12.89453 5.004563 16 1
-27.81565 -47.10096 -43.4926 -13.31681 -2.072749 25.31659 -0.9094804 -44.0629 -44.06057 -19.63705 -42.07973 16 1
8.067346 24.54429 10.75107 11.04465 10.8149 -4.29022 5.624096 27.66031 27.43971 -4.695986 28.34227 16 1
12.89854 6.961793 9.198468 6.560369 8.509638 -3.784834 11.98343 3.800904 4.126065 -14.302 3.178035 16 1
-23.53254 -20.42188 -26.46962 -16.90973 -21.44415 -7.792972 -17.43846 -18.45142 -19.02004 2.28493 -19.5758 16 1
-1.665348 -0.9576308 -6.636533 1.184725 4.496953 16.25305 11.67037 1.998578 2.374548 -1.679656 3.601091 16 1
-17.50177 -21.82191 -19.9437 -15.48088 -10.19595 22.62578 4.197358 -21.18892 -21.16008 -17.10412 -19.47714 16 1
-6.205197 -18.73835 -9.87005 1.332672 13.62074 16.68605 6.631496 -16.04927 -15.70274 -26.17774 -14.37668 16 1
-0.3148026 -2.679341 2.441103 9.257543 7.947375 16.77425 14.36038 -5.983191 -5.696028 -10.66167 -6.196286 16 1
34.75743 4.440502 29.77089 22.90012 13.22753 8.896761 16.69589 4.385616 4.58288 -28.32935 2.606514 16 1
17.23042 19.44251 17.1514 9.725908 3.533949 -9.845492 3.288136 20.31557 20.53122 -3.215051 21.21549 16 1
47.56182 30.78729 40.44968 32.76035 32.93764 26.91674 41.77531 23.37916 23.39898 17.87169 24.49496 16 1
-13.46436 -11.64809 -13.51395 -15.11685 -15.12593 -1.25504 -14.89048 -11.05493 -11.05845 -46.97907 -10.36643 16 1
-30.45634 -19.78633 -38.99276 -14.9288 -4.180051 9.833729 -6.598691 -14.5357 -14.1782 7.126971 -13.62642 16 1
-29.3568 -20.70373 -34.88443 -7.835471 -11.39883 1.6866 -13.83658 -15.97106 -15.78498 -12.58367 -15.45785 16 1
27.08178 -1.274339 18.21796 11.4308 28.28879 33.9943 35.77773 -4.683455 -4.826617 -3.517111 -4.785767 16 1
3.485571 -11.40329 1.305382 -7.445618 6.762267 7.611804 4.134211 -13.11851 -13.7788 -10.77871 -12.92745 16 1
-27.5203 -5.625453 -17.92563 -11.67861 -30.87661 -19.9815 -26.78453 -4.567714 -4.597244 -2.22226 -4.443923 16 1
-41.35133 -13.90017 -31.15075 -38.81388 -47.64375 -25.10589 -38.93046 -12.82269 -12.39709 13.53646 -12.79649 16 1
33.65186 -13.07332 9.243709 22.8257 35.96697 12.58975 15.65839 -12.54694 -12.93492 0.7119913 -12.45928 16 1
-13.27043 0.2932219 -9.636124 -5.688262 -4.212125 7.036262 -7.99026 1.334025 1.48818 22.64476 -0.4349485 16 1
-14.01814 7.508551 -3.19314 -12.00697 -8.959169 -0.6995126 -2.467689 8.901326 9.528362 20.85743 9.643286 16 1
11.10738 -9.971886 1.002759 7.015357 21.03238 21.49883 17.0113 -19.43576 -17.29472 -8.080927 -17.03209 16 1
-4.691699 10.6633 -5.523993 -14.96456 -10.3782 -9.738503 -4.019954 9.756126 9.956682 9.230825 10.91973 16 1
37.5127 26.80479 39.26174 26.09777 29.14814 8.992998 27.54095 25.04634 24.06656 12.94712 24.19073 16 1
12.11052 4.967278 6.298406 9.696492 -3.021252 -3.951942 0.1312582 3.829244 2.764683 -0.5904895 1.609087 16 1
4.174554 -3.857622 0.6206511 7.472449 0.01991618 4.434919 3.719266 -4.709195 -4.834502 -5.92204 -5.948835 16 1
