O1 O2 Oz PO3 PO7 P7 PO9 PO4 PO8 P8 PO10 freq
102.900359858573 71.9562676666386 1151.14732655438 112.353714433923 110.192123972975 124.991355022651 107.959162772868 98.6576170383126 108.103729353956 121.029999084883 107.531675974003 0
1.2954670720093 1.06341739654724 3.87155383725187 1.27627395345991 1.12877687858761 1.19549708822445 1.29697087022566 1.39175940004184 1.3599604858039 1.43097837287158 1.43970269152335 0.0512820512820513
1.94520884329334 2.10784162761857 3.36515598071108 1.96607333076673 1.61839218428429 2.31544492842937 1.78092627932083 2.0780490621023 1.7662179123568 2.2676914886539 1.72647651027568 0.102564102564103
2.19144996781632 2.42463448638963 2.1098900220205 2.03229123931425 2.02853881640992 2.32585577588823 1.82866010957975 2.23838832265593 1.70560702859039 2.21648574746997 1.80522569709295 0.153846153846154
1.91969538192931 2.0849289952345 1.4025378181643 1.81588589354061 1.73384392334558 1.85664639216914 1.67593936603267 1.47762800642721 1.45200426874694 1.53827603857157 1.53619321971893 0.205128205128205
1.46030925174036 1.37860924926862 0.999948213171015 1.2003833810545 1.29768924836194 1.27681252052784 1.19179461774585 1.31187681331711 1.22825820951658 1.32224016073795 1.26994569577363 0.256410256410256
1.31597267179341 1.17024849908052 0.829501553698753 1.08117344021851 1.25089619742491 1.23688766517382 1.17743196671422 0.95741895487718 1.16842485445985 0.894150129719541 1.11738031354202 0.307692307692308
1.08356826580744 1.36615143588952 0.842960776657981 0.904331152515184 1.08434260015905 1.0948738093706 1.02690693416412 1.11734814877931 1.30794888416066 1.12798016435487 1.35312779443377 0.358974358974359
1.15040893758565 1.13864833530883 0.75219468213457 1.2033938328778 1.15248145630438 1.03595270225415 1.16506905851588 1.23544957460439 1.26969096177327 1.18463258766359 1.26047465974888 0.41025641025641
0.949470477678413 0.843499037670622 0.709117412772495 1.05649851805142 0.947815808185273 0.695709890423199 0.978711224646091 1.02860390400618 1.06743993456351 0.926279324811825 0.976342448268999 0.461538461538462
0.794520926638568 0.711328928604387 0.662241219831316 0.811354747148486 0.972193019132206 0.791323863637778 0.815047513466613 0.858756769174856 0.93383341665851 0.869579517930846 0.816260115785617 0.512820512820513
0.677342516648083 0.656590132524014 0.589307462465664 0.785641685868812 0.748087881564708 0.787620036971202 0.768935110352019 0.755453055392972 0.829011552896234 0.738165797507712 0.799360180328404 0.564102564102564
0.674360181350219 0.655512188476087 0.541683466016322 0.732226768111716 0.615305972297602 0.656114311048083 0.6634630588364 0.786476701935229 0.75312246407587 0.68063594220735 0.79301445185387 0.615384615384615
0.883300626164934 0.80539164132725 0.798003999028339 1.07443794768672 1.04161587231199 1.11380207865176 0.986642595251548 0.821438999173189 0.85292173377444 0.865732308298917 0.829319614487664 0.666666666666667
0.749970029124141 0.698752380987243 0.72990461702853 0.830172172562089 0.852460745099438 0.786460295112181 0.988268820182997 0.736692340530231 0.733154053613277 0.844867815432805 0.685808131941642 0.717948717948718
0.748622160382419 0.797736865326476 0.721704102818306 0.879006677891163 0.79588096896207 0.801857720326805 0.878197794477581 0.710170683004847 0.81334637021661 0.84579615987208 0.881283046454189 0.769230769230769
0.896949210892774 0.952227856668468 0.944907758294669 1.07332368117559 1.02330901506485 0.997783968364933 1.05206214660375 0.825695870236589 0.839060737147841 0.747723494948653 0.814078453331113 0.82051282051282
0.959809703738261 0.852560713050315 0.910160400184341 0.927727204621524 0.845844446066819 0.945511569935539 0.978433608047836 1.00287721454419 0.968239664771325 0.905017615927966 1.04945153615698 0.871794871794872
1.09562669797126 0.980408351573276 0.943080602395755 0.925362835051515 0.995702393171517 0.95182397827482 0.993592713900431 0.987431534034079 0.894203780404085 0.922926343775469 0.928785590500761 0.923076923076923
