O1_amp O2_amp Oz_amp PO3_amp PO7_amp P7_amp PO9_amp PO4_amp PO8_amp P8_amp PO10_amp O1_lat O2_lat Oz_lat PO3_lat PO7_lat P7_lat PO9_lat PO4_lat PO8_lat P8_lat PO10_lat ID emotion
-11.60465 9.64234 -3.042989 -10.86515 -11.85284 -6.186584 -11.80416 -7.320998 -9.893858 -3.238919 -9.656698 264 248 248 264 264 264 264 264 248 252 248 60 1
-7.717108 -16.99961 -11.34958 0.5531976 2.37408 0.4819412 2.547078 -4.879866 -4.720735 -4.766072 -4.61794 248 252 248 248 248 248 248 248 248 248 248 61 1
0.5947921 -0.666293 0.03823066 2.886154 0.5825807 0.3284978 0.5459668 -2.124825 -1.922692 -2.247397 -2.000889 252 252 252 264 264 248 264 248 248 248 248 62 1
-1.852162 -6.956066 -4.856526 -5.701692 -3.033429 -5.905214 -0.3274928 -3.970467 -3.211002 -13.05629 4.100287 264 248 248 248 264 264 264 248 264 264 256 63 1
3.576745 -20.28259 -6.013698 5.11762 4.620273 7.264048 1.730731 0.96547 2.214725 3.125763 1.226187 264 264 264 248 264 256 248 264 264 264 264 64 1
0.9990442 -1.899896 -0.7572801 -3.268293 0.3868466 0.9579142 0.7151192 -1.233394 -1.292374 -0.8931451 -1.237333 264 248 248 248 264 256 256 248 252 248 252 65 1
-3.777349 13.08843 3.231667 -1.836531 -2.363986 -1.672736 -2.435208 -3.436361 -3.625902 -3.401531 -1.918502 264 256 264 256 248 256 248 264 248 264 248 66 1
2.629012 7.8908 5.104941 -0.7030609 0.4901362 1.975821 -2.711301 6.58006 3.223311 1.354868 3.026262 248 264 264 248 248 252 264 248 248 248 248 70 1
0.8205223 -1.776453 -0.3811361 -1.371908 0.8148063 -3.248706 0.9853897 0.6850947 0.533181 0.7881343 0.5644246 264 252 248 264 264 260 264 248 248 248 248 74 1
3.25102 -5.828773 -21.31273 3.509811 3.24621 3.696047 3.284755 1.413848 4.172011 1.480379 3.256225 264 248 248 264 264 264 264 248 248 248 248 75 1
-2.783255 -1.231704 -1.727332 -2.204413 -3.434265 -2.860459 -0.817386 -0.736296 0.04323464 -0.6675385 -0.8430181 248 248 248 264 264 264 264 248 248 248 248 16 2
-2.18262 -2.121308 -1.709463 -3.258737 -3.262164 -3.124246 -3.527316 3.128793 3.227552 1.976221 0.4173184 264 248 248 264 264 264 264 264 264 264 264 17 2
4.135438 -3.357036 0.7658455 1.476888 1.031739 3.114597 1.105317 2.148389 3.619612 2.195206 5.720878 260 248 248 248 248 248 252 248 248 248 252 23 2
3.422784 0.3453698 -12.93017 3.792785 4.420512 -0.4430131 1.665463 2.281552 2.208156 1.914394 0.9507269 248 260 264 248 248 248 248 248 248 248 248 24 2
2.000512 -5.868371 -1.928964 2.171198 2.414082 1.113567 2.435414 -1.298324 -0.9347948 -1.412274 -1.30367 256 248 248 264 264 264 264 248 252 264 248 26 2
1.276131 0.4581941 0.8464975 3.623515 2.102942 2.602206 1.712349 -0.0846502 1.271712 0.6726196 -1.620943 248 248 248 248 248 248 248 248 248 248 248 27 2
0.04702914 -19.56976 -7.864194 1.361299 0.2449318 0.8507497 1.363696 0.5355152 0.5294174 0.4536678 0.3677891 248 252 248 264 264 264 264 248 248 248 248 28 2
18.06617 2.784198 10.1885 11.79166 13.3224 11.42046 10.08206 -1.583048 -1.177785 21.24892 -1.365872 248 264 264 264 264 264 264 264 264 264 264 29 2
