O1 O2 Oz PO3 PO7 P7 PO9 PO4 PO8 P8 PO10 ID emotion
19.55059 7.766832 17.81095 13.12332 13.70528 13.07799 13.953 41.21325 32.89983 32.3397 31.88067 17 1
-5.5177 -25.01388 -13.87601 -11.08884 -11.00309 -11.52363 -11.09592 -13.3635 -33.2573 -16.00818 -3.382839 17 1
-33.07189 33.20993 -13.04416 -18.55776 -18.2665 -18.41159 -18.09607 -90.30003 -53.27556 -60.86907 -64.45811 17 1
-15.01321 26.95505 -1.293463 -5.567397 -5.91812 -6.850806 -6.63291 -28.7241 -16.24134 -20.48971 -31.1293 17 1
35.47906 -53.85713 3.794662 26.25102 26.51429 25.74156 27.49212 61.52168 56.28506 50.21786 55.58605 17 1
-24.69662 45.7754 -0.3628783 -17.37315 -17.67377 -16.26692 -18.50476 -47.16934 -38.06417 -38.04456 -44.36922 17 1
-19.25925 39.86326 6.456841 -19.66417 -19.89653 -18.34915 -21.37008 -3.346889 -6.633447 -3.731802 -12.60006 17 1
-11.96575 58.53668 17.70067 -11.12638 -10.2159 -12.47594 -11.07396 -14.05185 -16.31489 -11.45886 -25.18933 17 1
-5.080083 -8.03582 -8.406399 6.448482 6.488637 6.294043 7.00833 -24.52999 -22.84864 -16.55735 -14.51968 17 1
9.261176 -3.937056 3.844554 3.096826 3.116187 2.307061 4.315108 19.21013 18.94622 6.705396 19.58127 17 1
2.121872 -18.79703 -9.360914 16.61669 16.35086 16.37415 16.90995 -27.189 -21.47758 -12.83086 -24.97873 17 1
-7.489494 16.64097 -1.01761 3.924702 4.164448 3.967793 2.576313 -35.44542 -10.443 -20.17819 -28.53312 17 1
1.966753 18.62226 10.23354 1.158398 1.128462 0.395542 1.044141 3.478643 10.6489 4.115835 5.754726 17 1
22.40775 -118.1475 -30.43004 35.94527 34.2591 33.79967 32.86635 23.63875 23.38873 28.59679 33.11682 17 1
-14.66989 -7.362046 -12.50126 14.78111 14.88186 15.27104 13.87729 -50.51881 -47.56083 -32.32985 -50.59537 17 1
33.35845 -26.57605 9.261171 8.47732 10.10537 9.094077 10.35634 26.48304 26.6161 25.95215 32.97665 17 1
14.77807 5.543955 8.043849 15.64445 17.1852 15.94199 18.26092 0.2407031 5.251939 2.427588 -9.761753 17 1
11.04434 16.95286 13.48018 2.452134 3.643159 1.41334 4.409141 32.611 33.32999 22.24146 24.11548 17 1
