O1_amp O2_amp Oz_amp PO3_amp PO7_amp P7_amp PO9_amp PO4_amp PO8_amp P8_amp PO10_amp O1_lat O2_lat Oz_lat PO3_lat PO7_lat P7_lat PO9_lat PO4_lat PO8_lat P8_lat PO10_lat ID emotion
-4.094198 3.363947 -0.4373125 0.4005757 -0.706267 -1.102695 -0.5684124 -4.232831 -6.728991 -2.731768 -6.206406 264 260 260 248 248 264 248 264 264 264 264 60 1
11.71676 2.329719 6.421878 4.511986 0.3777481 4.870875 0.197044 -0.291977 -0.5230144 -0.7351829 -0.520453 264 248 264 264 264 264 264 248 248 248 248 61 1
-2.760664 0.4050651 -1.08475 1.721434 -0.1549622 4.352849 -0.1116985 -2.601431 -2.544027 -2.76633 -2.542103 264 248 264 264 264 260 264 264 264 264 264 62 1
-3.133749 -4.529982 -4.764552 -5.02227 -0.1633544 -6.716706 -3.108112 -5.315321 -2.263284 -12.44554 -2.000564 264 264 264 248 264 248 248 264 264 264 264 63 1
-1.264849 -3.908172 -2.962128 1.065904 -0.3367648 1.387603 2.483917 -5.716641 -2.15361 -3.47756 -4.607669 264 264 264 252 264 260 264 264 264 264 264 64 1
4.998961 4.77884 4.568419 -0.06190894 -4.206932 6.097589 -4.24626 4.627925 4.281067 4.736781 4.621799 252 252 252 248 248 252 248 252 252 264 252 65 1
6.438275 5.621048 5.318539 -0.1359493 4.526546 -0.3237687 4.687388 2.142941 6.808949 2.231048 7.049348 260 248 256 248 260 248 260 248 248 248 248 66 1
-2.491236 0.605081 -1.428675 -2.134563 -2.300703 -2.425299 -3.085924 -2.436277 -2.114879 -3.559539 -2.200718 264 248 248 248 264 264 264 248 264 248 264 70 1
-2.783786 -0.3238643 -2.047296 -1.738543 -2.819785 -0.1570953 -2.884573 -4.389599 -4.197183 -4.413411 -4.18644 252 248 248 264 252 252 264 264 264 264 264 74 1
-0.9304389 2.658763 1.174987 -1.089478 -0.7893615 1.377096 -0.8693002 4.289612 2.386721 4.041472 2.630514 252 248 248 252 252 256 252 248 248 248 248 75 1
-4.372582 0.5796308 -2.392324 -3.431425 -3.262239 -4.908754 -1.594784 -3.746024 -3.952005 -3.877729 -3.762518 248 248 248 256 248 248 252 264 248 248 248 16 2
5.639753 -3.185598 2.310656 3.706927 3.861982 3.778049 4.015489 7.930546 7.68753 5.368437 6.97313 264 248 248 264 264 264 264 256 256 256 260 17 2
-0.1049626 -4.072429 -2.014406 0.9259348 0.9865519 -1.255025 0.9489073 -1.63645 -0.06802621 -3.126922 -0.06050159 264 264 264 248 252 248 252 248 248 248 248 23 2
6.162481 -0.1872707 1.841486 0.7031481 7.530965 -1.881893 4.382902 -1.00347 -0.7956555 -1.732172 4.237936 256 256 256 264 260 260 260 256 256 252 256 24 2
-2.594762 3.407846 0.7882398 -1.631832 -1.137322 0.526228 -1.855786 5.409053 4.44806 4.43733 4.031478 264 256 260 260 264 256 264 252 256 252 256 26 2
1.299712 1.932719 2.43121 4.838498 1.542404 0.6065506 6.830077 -0.009468389 0.9332468 -1.722268 7.09922 248 248 248 252 248 248 256 248 248 248 248 27 2
0.5870332 -1.758004 -0.3185246 1.806521 -5.641976 1.804879 -5.772931 1.4349 1.414075 1.290294 1.724179 248 252 252 260 248 260 248 248 248 248 248 28 2
4.901235 -4.158633 -0.2485582 7.250726 5.588527 7.361507 4.780883 -4.431451 -4.288281 10.93588 -4.397093 264 264 264 264 264 264 264 264 264 264 264 29 2
-2.420148 -1.518727 -1.449752 2.425035 -6.275234 2.564966 -3.495834 3.22808 -3.316 3.236091 -3.091052 260 248 248 264 264 264 248 248 248 248 248 30 2
0.7803902 -8.84501 -3.764906 0.9413349 1.039371 -0.01966082 3.199506 -3.31557 0.6629313 -3.345259 1.12837 264 260 264 264 264 264 260 264 264 264 264 31 2
