O1_amp O2_amp Oz_amp PO3_amp PO7_amp P7_amp PO9_amp PO4_amp PO8_amp P8_amp PO10_amp O1_lat O2_lat Oz_lat PO3_lat PO7_lat P7_lat PO9_lat PO4_lat PO8_lat P8_lat PO10_lat ID emotion
-2.68631 1.899858 -3.558245 -5.856208 -5.352142 -4.266093 -5.360335 -2.652881 -1.677393 -3.708571 -1.605025 264 248 248 264 264 264 264 264 264 264 264 60 1
-7.416181 -7.991028 -6.874317 2.706222 -2.685257 2.714855 -2.601825 -8.34937 -7.830818 -8.171381 -7.817898 248 264 248 248 248 248 248 264 264 264 264 61 1
-8.146418 6.846906 -1.705158 -5.586699 -1.6228 -5.675363 -1.71975 -4.035732 -3.894967 -4.064624 -3.808104 248 264 248 248 248 248 248 248 248 248 248 62 1
-0.5091122 -0.1914473 -0.7996331 -2.682242 -1.618653 -1.172995 0.0643209 -1.449047 0.06186192 -3.197707 0.9785198 248 264 264 248 248 248 248 256 260 256 264 63 1
2.537874 -13.37649 -4.825007 -0.7770436 1.176657 2.33479 0.7301479 3.627476 4.836291 5.283925 1.924931 248 264 264 264 248 256 248 264 264 264 264 64 1
-0.9425257 -2.555438 -1.579977 -0.6208107 -0.1934645 -0.4831001 0.500223 -0.2320445 -0.3457773 -0.4054758 -0.1151646 252 264 264 248 248 260 248 260 260 260 260 65 1
1.526272 8.268604 5.114253 -1.511459 -1.03617 -1.12768 -0.950865 5.043236 -5.28192 5.086789 -3.774797 264 248 264 256 264 256 264 264 260 264 260 66 1
-1.340642 -3.822117 -1.748563 0.08333545 -1.888261 -4.602336 -0.6613826 2.528659 0.3188297 -1.589988 0.280472 264 264 264 260 260 248 260 260 264 264 248 70 1
-0.3027453 2.161292 0.3359889 -2.734226 -0.4433222 -3.590939 -0.2706741 -0.7065179 -0.7207876 -0.6171714 -0.7005196 264 248 256 264 264 264 264 264 264 264 264 74 1
0.3432314 3.599842 2.003621 0.298494 0.1891743 -0.4286286 0.08977909 2.152709 2.265609 2.387648 1.993826 252 264 256 252 252 248 252 252 252 252 252 75 1
5.118476 -3.184043 1.593896 2.659028 4.67217 2.640385 4.048596 4.155102 4.680003 4.036824 4.340163 260 256 256 260 260 260 260 260 264 264 264 16 2
0.5903532 6.088103 -5.599679 -0.4902928 -0.3808306 -0.2765996 -0.1273027 -1.942759 -1.92761 -1.795553 1.360652 264 248 260 248 252 252 248 264 264 264 264 17 2
6.459769 3.476056 4.462171 3.898024 3.393368 4.172687 3.285303 -0.4189067 4.621258 2.23247 4.413795 248 248 248 248 248 248 248 252 248 248 248 23 2
-1.437599 2.123612 -6.470131 -1.22573 0.5702413 -3.411636 2.105688 -3.150427 -3.052878 -3.525074 -2.109874 248 264 260 252 248 264 248 264 248 264 256 24 2
-0.5468983 9.545525 4.061928 -0.6314744 -1.184961 2.36101 -1.714441 4.324767 4.788444 4.304517 4.121386 264 248 248 264 264 264 264 256 256 252 260 26 2
