O1_amp O2_amp Oz_amp PO3_amp PO7_amp P7_amp PO9_amp PO4_amp PO8_amp P8_amp PO10_amp O1_lat O2_lat Oz_lat PO3_lat PO7_lat P7_lat PO9_lat PO4_lat PO8_lat P8_lat PO10_lat ID emotion
1.058949 -5.37613 -1.077837 2.511706 2.590199 2.481056 0.6704386 2.69399 3.270512 2.88167 2.763862 380 392 396 396 380 396 380 396 396 396 396 16 1
1.890808 2.81454 2.464971 -1.792985 -1.597257 -1.910849 -1.420971 7.180581 5.685939 3.193707 5.45398 396 380 380 396 396 396 396 396 396 396 396 17 1
-0.7666717 1.06223 0.6033189 1.330014 3.436061 3.831146 3.314009 -0.5993141 -1.62564 0.1355265 0.03246412 396 380 380 396 396 396 396 380 380 380 380 23 1
-4.628286 7.958789 -20.22091 -3.864382 -2.422297 -4.459726 -0.8719171 5.638668 5.456302 5.025007 6.696399 396 388 380 396 396 396 396 396 396 396 396 24 1
2.160593 -8.645315 -2.15827 3.837913 3.805838 5.550793 3.87797 1.103093 0.633113 2.606485 0.1952279 380 380 380 380 380 396 380 380 380 380 380 26 1
2.337848 -1.399901 0.4684746 -0.9215676 1.110803 -1.285216 -1.275539 1.857053 1.902841 0.937211 2.90461 388 384 384 380 384 392 380 388 388 392 388 27 1
2.183404 3.028072 2.77391 0.2840528 0.3735023 0.1502543 0.4996465 2.562039 2.675276 2.539213 2.687866 392 392 392 396 396 396 396 396 392 396 392 28 1
5.669154 -26.34438 -7.962804 3.821065 5.256971 4.073016 4.893538 0.2644047 0.1749405 11.22408 0.2502333 392 384 384 396 392 396 392 380 380 388 380 29 1
0.001318884 2.911292 3.600034 0.5692204 -3.503676 -0.3382851 -4.954544 14.07115 -13.71484 6.303865 -13.81913 396 380 396 380 396 380 396 396 396 396 396 30 1
10.43655 -3.541421 4.469625 9.43632 9.40394 14.2647 3.248146 6.327139 10.52505 6.450761 5.473187 396 380 396 396 396 396 396 396 396 396 396 31 1
-0.4919383 -10.36357 -3.613405 9.668447 8.66006 5.830167 8.796849 -0.652917 -0.6315104 -0.6032156 -0.4492883 396 388 392 396 396 396 396 396 396 396 396 32 1
6.865141 8.271533 8.08115 5.711078 5.862058 5.332576 4.461782 6.998336 7.180871 6.816943 6.930573 396 380 380 396 396 396 396 396 396 396 396 33 1
5.208507 -0.4702144 3.221656 8.116291 8.109056 5.743079 7.865315 3.309833 5.271564 3.236516 5.385715 392 380 392 388 388 388 388 392 392 388 392 34 1
-3.690506 4.006662 0.3745819 -1.840509 -2.521401 0.527579 -4.304067 3.25894 -0.6554359 -0.0573178 0.04392357 396 380 380 388 396 392 396 396 396 396 396 35 1
6.392354 -1.001215 3.430841 6.454362 4.429104 6.043495 4.442683 5.523057 9.172756 6.714307 4.427905 396 396 396 396 396 380 396 392 396 388 392 36 1
3.145135 -3.980682 1.000079 5.173426 1.098509 6.757057 -0.2322449 4.141385 4.128087 7.431769 3.979226 392 388 388 392 388 396 380 396 396 396 396 37 1
-0.5128425 -0.7978303 -1.007279 3.321317 0.2186749 3.226907 0.7798258 -0.5704638 -0.7054116 -0.7399495 -0.6896954 388 384 380 392 392 392 392 392 392 392 392 38 1
