O1_amp O2_amp Oz_amp PO3_amp PO7_amp P7_amp PO9_amp PO4_amp PO8_amp P8_amp PO10_amp O1_lat O2_lat Oz_lat PO3_lat PO7_lat P7_lat PO9_lat PO4_lat PO8_lat P8_lat PO10_lat ID emotion
2.34137 3.255942 2.696867 2.466545 2.215995 1.065405 -0.3765194 3.332091 4.176995 3.097488 3.428665 264 264 264 252 252 252 264 264 264 264 264 55 1
-2.219837 -2.777298 -1.698161 -2.085405 -2.471492 -2.995947 -1.349848 -2.766645 -3.173333 -2.315873 -1.532099 248 248 248 248 248 248 248 248 248 248 248 56 1
-1.385373 4.845055 -5.924238 1.388313 1.67868 0.3632775 1.679499 0.06274819 -0.6058997 0.1580934 -0.7999312 264 248 248 264 264 264 264 248 264 264 264 57 1
2.670135 -0.2289622 2.607267 3.494886 0.8444616 -0.5949993 0.5650145 -0.1492261 -1.358497 -0.8509997 -2.243015 264 264 264 264 264 264 264 264 252 248 248 58 1
-0.9718258 -0.08745311 -0.04533839 1.361729 -0.2117558 -1.560088 -1.985044 0.5446237 -1.058839 -3.45862 -3.677376 264 264 264 264 264 248 248 264 264 260 264 59 1
-4.985124 -0.005408907 -2.518475 -5.009232 -5.62867 -5.732869 -3.102132 0.05850706 1.996536 1.083146 2.233967 264 248 248 264 264 264 264 248 264 260 248 60 1
-9.292078 -16.54062 -14.8686 2.869959 -0.2910334 2.703965 -0.1098157 -0.09347349 0.4605682 -1.170005 0.5192069 252 252 248 248 248 248 248 264 264 264 264 61 1
-0.3029967 -2.37283 -1.984221 -0.2662335 -1.578769 -2.237208 -0.6886073 -2.193828 -2.360626 -3.094713 -2.35376 248 248 248 248 248 248 248 248 252 264 248 62 1
5.805674 -0.9235682 5.730103 4.196271 -3.103547 -3.224619 -5.233104 3.933362 -1.112968 -5.768174 -14.0452 264 248 264 260 260 260 248 248 248 248 264 63 1
1.199976 1.000113 1.229916 1.22241 -0.7343149 0.1204893 -1.021021 0.9485767 -1.036835 -0.8858054 -1.017696 260 260 260 260 264 264 264 260 264 264 264 66 1
-5.986337 5.940433 -1.439341 -4.856405 -5.332814 -4.218878 -5.238242 -6.345206 -7.971725 -5.08965 -7.157413 264 252 248 256 256 264 260 248 248 248 248 69 1
1.807744 17.78254 8.416926 2.936479 3.065193 -1.17487 3.269549 -1.199429 2.523307 -7.392645 2.990079 264 256 256 264 248 248 248 248 264 264 264 70 1
-1.848769 -2.473502 -1.813957 -1.871676 -2.760606 -2.438526 -2.702889 -2.540675 -2.589023 -2.1636 -2.553258 256 256 256 256 252 248 248 256 256 264 256 74 1
