Fp1 Fp2 AF3 AF4 Fz F3 F4 F7 F8 FC5 FC6 FT7 FT8 Cz FC1 FC2 C3 C4 T7 T8 A1 A2 CP1 CP2 CP5 CP6 TP7 TP8 Pz P3 P4 P7 P8 PO9 PO10 PO3 PO4 PO7 PO8 O1 O2 Oz
-0.0153356443309921 0.0127100980630947 0.0058450373143657 0.0110847565701175 -0.00873226512723981 -0.00589191624747606 0.0111204128984298 0.00781130955154601 0.00669649819254317 0.0133470856774985 -0.00262037749485142 0.0235786604822006 -0.00468008019605643 0.0129262485479805 0.0206123354426095 -0.00593711133633087 0.00371888121037989 -0.00896368117214728 0.0280046830756767 0.0339567937034229 -0.00044034971561785 0.00218733963830347 0.00312410534133299 0.00881523777963193 0.0271047196517188 0.0215079885633728 0.0144254204772359 0.00408239090910876 -0.00168434122946228 0.0365532510597493 0.00624912287751046 0.06484082471348 0.0277033466379337 0.00937327198125062 0.0280495005997523 0.0645813774380328 0.0264411016852114 0.0405977652203282 0.0304945499949287 0.0320855168011792 -0.0522327744168287 0.249354055300147
0.0718478970832025 0.0585168951088937 0.0628649755427357 0.0554006066020402 0.0499001499716991 0.0256851101401227 0.062687418119352 0.0734113878982549 0.0639047120969805 0.0654783631382833 0.0628614994616946 0.0660724134614833 0.0660451839606753 0.0741258611568069 0.0684265184784336 0.058215022282684 0.0603500656873304 0.0174745880779134 0.0695686774399884 0.0620888638458258 0.102396849243346 0.0432499913644149 0.0111711428169548 0.0503792455194501 0.0104784715959141 0.052704234298662 0.0794829584451583 0.0503936494804766 0.114595271538422 0.0129094417515845 0.0578431700685085 0.011414081542689 0.121121522000321 0.0300441716899353 0.254155049907306 0.0155079342372046 0.233899324327723 0.0184717670289907 0.219275554469631 0.11267165343153 0.060470886533231 0.0785359124276981
-0.0617282299595295 -0.00104769782088369 0.0235319187652159 0.00475363589901575 -0.00462288949491871 0.010730087607348 0.0039760742657883 0.0108965309806218 -0.0172554246354135 -0.00377289329424018 0.037880249948081 0.013272932731192 -0.0170606339652661 0.0262041134484027 0.00693503344767464 0.0234090689824326 -0.044190063566624 -0.00532648731894999 0.000361204044179613 -0.0200833392653348 0.00955981303731904 -0.0233461021249554 0.00808867506995313 0.00212916218001709 0.0536720445445661 0.00564116500218707 0.0202538479007007 0.0244023069503705 -0.0566688242264042 0.0514633705908796 0.00413438077044363 0.0584844075771612 0.0198718780166315 0.0918268775509914 0.0338054455836655 0.094888804021683 0.00489659783213334 0.0930008517572206 0.0518276623475402 0.121388742712696 -0.0118813899678188 0.140896932829023
0.0339858726372056 0.00125814334188693 0.0552513238692575 0.0567776538129524 0.00296959538259017 0.00954418566211996 0.0555941031900381 0.00794345073794953 0.0352924083232671 0.0182157899310177 0.0483761531582101 -0.00362364586124074 0.0231378270896213 -0.0024169255774503 -0.0118249649517159 -0.0148583522317365 0.0289877029370708 0.0284560619921982 -0.00540693185620061 -0.0113187214357241 -0.00217500766965904 0.014654491878715 0.0329832549705824 0.0532352957919674 0.0299712047829016 0.0446601329329349 0.0240731901355434 0.0399638799278333 0.0842366255393313 0.0490144156846401 0.111107240535059 0.0670627034718531 0.106820341562952 0.0212687390678519 0.0968473666159308 0.0462092106022268 0.11892703622342 0.03042650794481 0.120209373892847 0.130827055091909 -0.0145392074181884 0.0157131158693232
0.00653612023518808 -0.0119570934289812 0.0241568980227266 -0.0141370614225641 -0.0182092170617115 0.00716120461166292 0.00997264337432209 0.0417143307292416 0.0172677043080827 -0.015406771053128 0.0062756260672882 0.019746761659392 -0.0223731173544616 0.0500470880002441 0.016934235251932 0.0187441407394727 0.019219057917349 -0.0421144376074974 0.019288326900977 -0.034054203065169 0.00593618439523758 0.000280856842306125 0.016546731764513 0.0058720654249947 0.0159762476495964 0.0103148660976874 -0.0145648900070899 0.0358187809553805 0.0334866415756908 0.0462142359008594 0.007701830917217 0.0473252984340271 0.0426111130275396 0.0656672342536894 0.0462041156110994 0.062172868426522 0.0472163552608234 0.0546538720475903 0.0580870085003827 0.0695273568089278 0.0633485823607291 0.059869200511175
0.0519343340359389 0.0233374459654109 0.0623858719960316 0.0435642784848906 0.0608691158136835 0.0308632354242979 0.0571736654805489 0.0369097566652763 0.0282732804643971 -0.0258192363996529 0.0201807834606597 0.00139517013788685 0.0202087369364084 0.0726076613014964 0.0421139338229361 0.0769834026069978 0.0195316067743368 0.0334004544842917 -0.021338880598678 0.0189344081827543 0.0495061740364217 0.0320484142256453 0.0108366125224302 0.0282363659111368 0.014756957480879 0.0607547339401362 0.0603503741778423 0.0484392733665403 -0.0112015799511985 0.0828253415317876 0.0650083747952619 0.138777796760403 0.0923342700784758 0.100950954178362 -0.00974192991976074 0.179772350557741 0.071814813291206 0.123975163731532 0.0920914779360291 0.106067454062701 0.0188845257478719 0.11127267548788
0.0206319626592573 0.0095398994596674 0.0317702449910702 0.0273244040320625 0.04377295652355 0.0387538500385228 -0.00906665455201485 0.00533256667539466 0.0057825528264506 0.0753502151468317 0.0352172450714208 0.0124374706664585 0.0205310631087186 0.0805999583349822 0.0563242163403646 0.0618040787345859 0.0597168045513536 0.093773572029733 0.00945794753147064 0.0292528587844174 0.0529911247485694 0.0765289035362479 0.0179919743865317 0.0563639950306769 0.0227391849040667 0.0509506895112827 0.0715014679290166 0.0836538271208643 0.0207522346963971 0.178337896514331 0.0615987740092954 0.166147490733652 0.071271339074541 0.213246805407737 0.0734430092373584 0.175704694363966 0.071954749000153 0.221829666051894 0.0727118652482274 0.0792955512876747 -0.0158077672264694 0.141268860953441
-0.0885725635115623 -0.0682876577608911 -0.0600912728159475 0.00582466641043778 0.0391672116458788 0.0106374267809609 0.0442521056062651 0.0191139713696201 -0.0141062270517411 -0.00903546757355203 -0.00982342758241463 -0.0111267381777114 -0.0111045547114983 0.0461259803921568 0.0241047965459702 0.0483441648655457 0.021669679185178 0.0192542342121888 -0.0392916644219211 -0.0124688676294777 0.0596594797759027 0.0239082296774831 -0.014752455147066 -0.0869731243924708 -0.0137389738885281 0.0445693406792414 0.0212729512552837 -0.0101153768165945 0.0453497541103058 0.0289891069927915 0.0426230339558998 0.0321308323177328 0.163807133953596 0.0130803427917261 0.0451525093147005 0.030325832658872 0.0446548161653196 0.0356182159886438 0.0467866493115965 0.146108252476723 -0.0255051128611905 0.116124458507018
0.00265928044041125 0.0659372892406957 0.000588624321859697 0.065279514173773 0.0242542250588513 -0.0153682914718653 0.0653333492925125 0.0508167667955932 0.0612555154911698 -0.0016044998087212 0.101102347337522 -0.00496873289364262 0.093810978357723 0.0386396433311553 0.00405322957115928 0.0654790932042862 0.00769421048148868 0.0429031753365635 0.0215940892549291 0.0570407228988647 -0.0269351228260719 0.0258315795901421 0.00390217514752427 0.00676706497782122 0.0289183587881134 0.0560888719049048 -0.00823645667514489 0.0210043482011661 -0.0207712061458393 0.0206258139219653 0.00694863271198363 0.0710591792286339 0.0111254749157287 0.118026001715054 0.102364234863469 0.087084633053182 0.0614153994897287 0.176027811188585 0.0995165557653022 0.180468243431289 0.0940407902843999 0.0837373022504183
0.0871247253875922 0.0428383642250347 0.131403152642616 0.060342793582323 0.0376212019969981 0.0767622770164673 0.0279015674527835 0.0606446016517239 0.0202564924453312 0.0381664619185192 0.0139674012589914 0.0330408973680712 0.0144412799411622 0.0645354057944856 0.0936463169191303 0.0385332669325888 0.0380736765142004 -0.039647552985615 0.0163529451264153 0.00895076674187654 -0.000290816631056096 -0.00302203299274077 0.00583317714460467 0.0663232664153497 -0.00279737732760174 0.063978123144813 -0.0173504100989781 0.0220982975453458 0.0384092607094465 0.0535409911955261 0.069327701538788 0.0747763340941435 0.0685282739955085 0.157131461259908 0.147372845559273 0.145294828032228 0.0688300502312547 0.150206150323198 0.325928488457333 0.323466965652603 0.0189395040809533 0.0922092821808267
