O1_amp O2_amp Oz_amp PO3_amp PO7_amp P7_amp PO9_amp PO4_amp PO8_amp P8_amp PO10_amp O1_lat O2_lat Oz_lat PO3_lat PO7_lat P7_lat PO9_lat PO4_lat PO8_lat P8_lat PO10_lat ID emotion
-0.2988723 6.216453 0.7491387 -2.935048 1.773472 -2.754627 1.607829 -4.332254 -4.173774 -3.182099 -4.415808 168 184 176 168 168 168 168 168 168 168 168 57 1
3.462061 1.468226 3.364636 1.214758 1.433823 -0.3802606 1.266034 1.459038 2.463928 0.6215049 3.040891 180 180 180 180 180 172 180 180 176 168 180 58 1
2.21535 2.561814 2.25487 2.166502 2.428522 -0.7493809 2.323904 2.81593 3.149081 0.8685117 2.126717 184 168 168 184 184 184 168 168 168 168 168 59 1
1.846462 5.494192 2.144201 1.67713 0.6660532 -4.321549 1.356892 5.517863 7.839491 2.502472 6.295359 168 184 184 168 172 168 172 184 184 168 184 60 1
-6.298148 -17.34735 -11.08016 4.164794 0.002767694 4.079267 0.4208084 -1.383569 -0.5009475 -2.133295 -0.3476977 180 168 184 168 184 168 184 172 172 168 168 61 1
0.009629369 -0.4177028 1.254676 -0.03211323 1.083877 0.9878759 2.839096 -0.5152847 -0.3991514 -0.2231025 -0.3243082 168 180 172 168 168 168 168 180 180 184 180 62 1
5.409785 7.210908 8.328085 1.801641 -3.893594 -4.022934 -2.355627 6.540077 8.158812 2.461007 -0.1653009 184 172 184 184 184 184 180 184 180 184 168 63 1
1.635681 1.790897 1.727021 1.684527 -0.1150338 -0.5560483 -0.3183231 1.756471 -0.1059805 -0.5430125 -0.2516134 168 180 168 168 168 168 168 180 168 184 168 66 1
0.5059009 0.2609508 0.2171039 0.3076233 0.2024042 -2.002975 2.936927 -0.5960227 -0.2324181 -2.883123 -0.5331143 172 184 184 168 176 168 176 168 168 168 172 69 1
3.770313 12.50438 7.334631 4.475685 5.635563 7.091711 7.493198 -0.04034791 3.850957 -5.284364 4.239798 172 184 184 172 180 176 168 184 172 184 172 70 1
0.214083 0.2536412 0.212692 0.2022551 -0.3828004 -0.0002164453 -1.064953 0.2845062 0.2116807 -0.5634958 0.2593766 168 168 168 168 176 168 184 168 168 168 168 74 1
-0.19345 0.7192732 -0.2508366 -0.2042954 -0.2031919 -1.035195 -0.1220324 1.221119 0.9569538 0.9866017 1.272313 184 168 184 184 184 184 184 168 168 168 168 75 1
2.130595 -1.093876 0.7756431 1.210504 1.72877 1.784332 0.9836106 1.705995 1.866823 1.824176 1.671084 172 184 184 168 168 180 168 180 180 180 180 16 2
-0.1417602 1.794757 1.127241 -0.05205031 -0.2773382 -0.2118353 -0.08657186 6.437001 4.649575 4.591117 2.684209 168 184 180 168 168 168 168 184 184 184 184 17 2
-0.2021917 0.2586702 -0.1911086 -1.545926 -0.7729064 -0.5510018 0.2066671 0.3579767 0.449833 0.4048906 5.526487 168 168 168 168 168 168 180 168 168 168 172 18 2
0.05591717 -2.115983 -0.4987129 0.06119483 -1.919626 -2.276953 -2.229044 -2.166144 -5.449509 -5.483057 -3.631231 184 168 176 184 176 180 176 168 168 168 168 20 2
4.967171 1.061597 3.691788 3.828697 2.782135 1.273333 1.604475 1.03206 1.050415 -0.4044434 1.547247 168 168 168 176 180 168 172 168 168 184 168 21 2
1.169567 -4.930514 1.189672 2.027568 2.056487 2.475242 2.085297 -0.2335401 1.248064 -0.4017702 0.910148 184 168 172 180 180 176 184 180 180 180 184 22 2
-3.313359 -1.093487 -1.74319 -3.344727 -3.699574 -0.8816853 -2.526227 -1.058106 -1.697204 -1.740118 -3.960469 184 180 184 184 184 168 184 184 184 172 184 23 2
3.119191 -2.612922 -16.76218 2.990758 4.626491 3.989212 1.675431 -0.928913 -0.9061471 -0.9722891 -1.629427 184 184 184 172 184 168 184 168 168 168 184 24 2
1.033283 -0.8326521 -28.68748 4.479499 4.383662 4.636735 3.924931 -1.53235 -1.694144 -1.212708 -1.6285 184 168 180 168 168 184 168 168 168 168 184 26 2
-1.096355 -1.417628 -1.262476 -0.1037449 0.5329049 0.1117428 -0.6283656 -1.021017 -1.469165 -1.437291 -1.272187 180 180 184 184 184 184 184 176 176 176 180 27 2
-0.6570343 0.8707356 -0.4695299 -1.321512 -1.527413 -1.490918 -0.3917353 0.8608668 0.9182791 0.9865242 0.9276552 184 172 176 172 184 184 180 172 172 172 172 28 2
3.65167 13.04037 -21.55327 1.883993 1.980927 0.9709562 2.044876 -1.949438 -1.895692 1.151442 -1.942774 168 168 184 168 168 184 168 184 184 168 184 29 2
1.147104 3.051105 3.366952 1.921814 -1.387451 -2.909323 -1.283711 3.072766 3.693115 -2.630867 -2.115066 176 168 172 172 180 168 176 168 180 184 180 30 2
7.214687 5.194101 5.141951 4.333334 7.229186 3.838306 6.387038 5.792785 -2.558482 -2.595671 -2.784629 184 184 184 184 184 184 184 180 180 180 180 31 2
-1.241081 -0.9672004 -1.022848 -2.63216 -2.693303 -2.159803 -0.09382136 -1.098746 0.707862 0.6348351 0.2998755 176 180 180 184 184 168 176 180 172 168 172 34 2
6.435828 7.611172 -6.631714 -3.157313 -1.621542 -0.805141 1.007314 4.569026 3.114935 1.82905 3.363783 184 184 184 168 184 168 168 184 184 184 184 35 2
0.9350559 1.382468 1.710524 0.9611281 0.7747339 0.3292262 1.105034 -0.7443035 1.688909 1.704364 2.120585 180 180 180 180 176 184 176 172 168 168 184 36 2
0.6110311 -0.5247244 0.5756454 1.392585 -1.650363 -1.648444 -1.000196 -0.05915249 -0.03869181 0.1032967 -4.412818 184 184 180 184 184 184 172 184 184 168 184 37 2
-2.963084 -3.288958 -2.930983 -2.935065 -0.4068167 2.223183 1.278944 -3.268557 -3.322626 -3.288754 -3.324191 184 168 184 184 184 180 184 168 168 168 168 38 2
2.943105 -1.258157 -1.031031 2.966506 2.652188 0.9804842 2.386616 -1.344233 2.298351 2.397708 -0.1379156 180 180 180 180 184 184 180 180 180 180 180 39 2
1.845375 1.513572 1.9721 -1.861427 -0.276068 0.7933822 4.485616 0.9821526 1.371404 1.355729 2.424333 184 184 184 168 168 168 184 184 184 184 184 41 2
1.140602 1.675783 -0.05964627 1.380552 -0.4675943 -1.668427 -0.4300998 0.9759969 1.889886 -0.4667142 1.271978 184 184 184 184 184 184 184 184 172 168 176 42 2
4.979293 2.47893 5.507041 6.411753 3.141622 -0.8575215 0.4709009 2.398749 2.344184 -0.4016582 -0.5390589 172 184 172 184 180 184 176 184 172 184 172 43 2
3.304935 -0.5527012 0.2757071 3.20609 3.334414 4.528072 2.239156 -0.4801347 -0.5394951 -0.5462108 -0.5464149 180 184 184 180 180 184 184 184 180 168 168 44 2
5.017573 3.544827 3.596698 -1.044177 2.454456 2.260455 0.5347469 2.150634 6.304137 -0.9473788 6.377926 168 180 184 184 184 184 176 184 168 184 172 45 2
0.1853635 1.93876 0.06963219 -1.995749 0.08757927 1.023634 0.5022021 0.4024667 3.775444 2.883654 4.366529 184 184 184 168 176 176 184 180 184 184 176 46 2
0.795504 1.483669 1.140547 0.8088573 0.9414818 -0.1226821 1.019532 1.521095 0.4500482 0.2945888 0.4619313 184 180 184 184 184 184 184 180 168 176 184 47 2
-0.7312194 -0.8505692 -2.081495 -1.014188 -0.5583318 1.23027 -0.02570061 -0.3031275 -0.3284939 -0.3971067 -0.2692642 168 176 176 168 168 180 180 176 176 176 180 48 2
3.054099 3.404092 3.360506 2.968113 1.102266 -2.092651 0.6804719 3.542753 5.891486 5.899282 5.480962 168 168 168 168 168 176 168 168 172 172 172 49 2
-2.970379 2.298052 4.141995 1.227582 2.09194 0.2949544 2.572856 4.513523 -0.9451915 4.717032 -0.173637 184 180 176 184 184 184 168 184 184 184 184 50 2
2.935276 2.291762 5.311229 3.002864 0.1619729 -1.24078 0.5138617 4.694637 4.26773 5.817408 1.635261 168 184 172 168 168 168 168 184 184 184 184 52 2
-0.5411358 -1.323362 -1.017727 -0.4995956 -0.4363603 -1.520371 -0.5301378 -1.282434 -2.103101 -2.902504 -0.2727597 168 168 168 168 168 168 184 168 168 168 168 53 2
-1.621426 -1.457443 -1.756222 -1.461562 0.9512507 3.392492 1.628536 -0.9170902 -2.410361 -0.6275209 -0.8450422 172 172 172 184 184 184 172 172 168 172 172 54 2
3.572911 4.878341 5.598272 2.509426 1.811486 0.7648458 2.894471 4.853976 5.617948 3.571617 5.265157 184 184 184 184 184 184 184 184 184 184 184 55 2
1.113559 0.06537478 0.4248483 -1.033498 -1.019364 -0.2876043 -1.6989 1.503588 1.519425 0.5603173 1.7783 168 168 168 184 180 184 172 168 168 180 168 56 2
2.260221 -0.02539006 4.852686 4.055052 5.074834 1.718651 4.996841 -0.0624351 0.1266588 -0.9743837 0.1482672 172 184 176 168 168 168 168 184 184 184 184 57 2
-1.6131 1.232929 -1.808446 -0.1100916 -0.1011233 -1.052163 -0.3078001 1.243383 1.33056 1.425757 1.880054 168 184 168 168 168 168 168 184 184 184 184 58 2
4.026891 2.014198 3.599727 2.34182 4.185067 0.7512416 1.45868 1.853311 1.764132 0.9675927 2.390791 184 180 184 184 180 184 180 184 180 168 168 59 2
6.96071 7.156039 7.950792 6.821851 5.937605 1.939735 2.396216 7.089267 4.610499 -2.481551 0.9293745 176 180 176 176 176 184 176 180 176 184 180 60 2
8.792096 5.930416 -13.3024 1.063254 3.359593 0.86482 3.363326 3.360456 4.168658 3.048831 4.207111 184 168 168 168 168 168 168 184 184 184 184 61 2
-1.331727 -2.07012 -2.587 -1.297032 -2.23017 -0.6572514 -1.16734 -2.110011 -2.12605 -0.1013557 -2.119345 168 168 184 168 180 168 180 168 168 172 168 62 2
0.2825769 0.3895928 2.093823 -0.1361912 -4.043065 -4.095967 -3.012937 0.172195 -0.2242614 -1.052929 -3.653216 184 184 184 184 184 184 184 184 168 168 168 63 2
-0.006526398 -3.332551 0.05024467 0.1385361 -0.07389513 0.9039624 -0.4548835 -3.290557 -0.1653451 1.843632 -0.3201713 168 168 168 172 168 168 168 168 168 168 168 66 2
3.546421 -0.551505 1.930384 1.747584 2.199885 -1.860415 4.446748 2.293968 4.276005 0.4872002 3.048237 184 176 184 184 184 180 184 168 168 172 168 69 2
0.934343 -7.967039 -7.876647 1.722841 2.103875 6.156199 -0.0143306 2.260586 0.7167608 -0.03923716 0.8028178 180 172 168 180 180 180 180 184 176 172 180 70 2
1.632574 1.535007 1.715442 1.705937 -1.373769 -2.273936 -1.311953 1.657194 1.54184 0.9330586 1.464175 168 184 184 168 168 168 168 184 184 176 184 74 2
1.133861 1.633314 1.175454 1.019398 1.041955 -0.04111841 -2.053798 1.353788 2.032375 2.21115 2.065672 168 176 168 168 168 168 168 176 176 176 176 75 2
