Fp1 Fp2 AF3 AF4 Fz F3 F4 F7 F8 FC5 FC6 FT7 FT8 Cz FC1 FC2 C3 C4 T7 T8 A1 A2 CP1 CP2 CP5 CP6 TP7 TP8 Pz P3 P4 P7 P8 PO9 PO10 PO3 PO4 PO7 PO8 O1 O2 Oz ID time
-0.09781324 -1.726579 -0.6461617 -1.754843 -1.826411 -0.4194742 -1.327367 -0.6145202 -2.604907 -0.3736851 -1.062201 -1.415157 -1.124609 1.382316 0.4044513 -0.8754945 1.169603 0.09569168 -1.491183 -1.391473 2.278595 2.093657 0.1044209 -1.142336 -1.477684 -1.642747 2.687903 1.942087 1.175957 -0.2891732 -0.1758899 -0.04286923 0.7123016 1.405441 0.9923243 0.6390676 0.9213917 1.047175 1.253326 0.8999987 -0.7226831 3.039567 1 -120
0.9089249 -1.535861 -0.4647107 -1.539077 -1.384445 -0.613018 -1.094359 -0.6364274 -2.467322 0.02290273 -0.5211748 -0.8232563 -0.5241529 1.188331 0.444532 -0.6812618 1.207718 0.1569987 -1.077952 -0.2211537 2.009581 1.763888 -0.009664601 -1.01263 -1.489645 -1.634054 2.200841 1.730236 0.895761 -0.4270793 -0.2772598 -0.1726764 0.481077 1.117208 0.775782 0.3364713 0.6974125 0.6856001 0.9702039 0.5354033 -0.7631052 1.241416 1 -116
2.110233 -1.320002 -0.2060189 -1.291552 -0.9806214 -0.3495139 -0.8772444 -0.8045091 -2.206864 0.5585663 -0.2460706 0.03763932 -0.1643826 0.9989238 0.4911823 -0.4436145 1.242667 0.2526774 -0.3351626 0.3222938 1.761909 1.587493 0.01112927 -0.9018516 -1.36247 -1.65668 1.798057 1.53858 0.7421467 -0.6202531 -0.464128 -0.1670778 0.4371862 0.9129056 0.6954393 0.04638338 0.5907215 0.3439534 0.7854534 0.2942528 -0.5555083 -2.606219 1 -112
2.801105 -1.061858 0.02850755 -1.003774 -0.6362439 0.2911399 -0.6067401 -0.9815698 -1.908503 1.028309 -0.1656295 0.2574145 -0.01925737 0.8318653 0.5869027 -0.2028854 1.273336 0.2968748 0.05923406 0.2589917 1.559722 1.446483 0.08241426 -0.8578489 -1.158028 -1.668458 1.477664 1.375451 0.6586922 -0.7289585 -0.6889851 -0.1265949 0.3512012 0.7550926 0.5250908 -0.05437553 0.4160194 0.1473349 0.5521351 0.11552 -0.2388579 -5.067923 1 -108
2.504682 -0.8906772 0.2197537 -0.8265668 -0.3553384 0.6541623 -0.3574041 -1.092013 -1.631158 1.435538 -0.03311443 -0.08963623 0.1260719 0.687182 0.7357674 -0.03058052 1.361346 0.361385 0.1626514 0.1842454 1.429289 1.267448 0.1721372 -0.7439598 -0.9723268 -1.375507 1.276746 1.280707 0.6171231 -0.6998875 -0.6173854 0.02311394 0.2911039 0.669879 0.3601603 0.03949308 0.2803428 0.1599667 0.3737905 -0.04162645 0.08652145 -7.003471 1 -104
1.571237 -0.9617885 0.4522156 -0.9231541 -0.1522178 0.3798014 -0.3223134 -1.10336 -1.39535 1.869141 0.02418289 -0.2342087 0.1705017 0.5721604 0.9515159 0.04456532 1.5481 0.4672481 0.5680187 0.3616717 1.402109 1.09471 0.3892543 -0.5069651 -0.5973749 -0.8673973 1.199765 1.289326 0.6548216 -0.4751894 -0.2147478 0.3825085 0.4402286 0.7062332 0.4232524 0.1744025 0.3734351 0.2823662 0.4327405 -0.1351234 0.324813 -10.66112 1 -100
0.8864973 -1.120908 0.573104 -1.119065 -0.08476432 -0.08280559 -0.5003536 -1.187074 -1.204746 1.953819 -0.208443 -0.4241293 -0.08415691 0.4379638 1.084636 0.001363467 1.636889 0.4578052 0.850468 0.6042652 1.369855 0.9295815 0.6293455 -0.2910196 -0.08583066 -0.426262 1.156615 1.255763 0.7213438 -0.2053629 0.1969674 0.5919443 0.7180972 0.7121797 0.6689445 0.1556693 0.6287777 0.2827218 0.6410508 -0.1884528 0.4936542 -12.42599 1 -96
1.199869 -1.058156 0.3888885 -1.072407 -0.1598009 -0.2787465 -0.6669056 -1.192311 -1.072857 1.607085 -0.5820752 -0.8246466 -0.4886744 0.2225397 0.9572791 -0.1785648 1.49071 0.248441 0.573689 0.6284432 1.218435 0.7281776 0.6848469 -0.2304033 0.2026156 -0.1417395 1.036969 1.052421 0.7088464 -0.2180111 0.4426666 0.3209129 0.8859001 0.5295457 0.8708408 -0.1217584 0.8249624 0.05541578 0.7602114 -0.2611714 0.3600436 -9.451522 1 -92
2.4952 -0.7514111 0.1555914 -0.7588718 -0.257833 -0.2549475 -0.6640756 -0.7527707 -0.9056575 1.265009 -0.8452311 -0.893293 -0.7664576 -0.05253216 0.6306282 -0.3851924 1.230559 -0.01639395 0.1196048 0.3292386 0.9751354 0.4964119 0.5669962 -0.3418598 0.1262232 -0.1528438 0.795364 0.7709962 0.5796943 -0.5266108 0.4368381 -0.2720858 0.772433 0.2057779 0.8199551 -0.5906023 0.7492762 -0.279108 0.659487 -0.3464509 -0.2594672 -4.106751 1 -88
3.808053 -0.4485184 0.1285312 -0.454914 -0.3377681 -0.2596643 -0.5416954 -0.05149538 -0.6420062 0.8467386 -0.8926241 -0.6030698 -0.8193903 -0.3362945 0.2269883 -0.5036377 0.9315888 -0.1696137 -0.3300883 -0.1188096 0.702134 0.2498973 0.3844626 -0.5346231 -0.1475472 -0.5370395 0.4783176 0.5161682 0.3633436 -0.8021612 0.1423423 -0.90338 0.4174376 -0.1190699 0.5168886 -1.043853 0.4210285 -0.5338811 0.3969492 -0.4409856 -1.032787 2.074045 1 -84
