O1 O2 Oz PO3 PO7 P7 PO9 PO4 PO8 P8 PO10 freq
106.918394248916 57.3016482389261 1135.90816341217 119.283575165281 116.602424143663 129.847919135268 119.411545872146 107.873512009284 98.0518379970505 109.509059587883 104.958822942904 0
1.14211878441327 0.913026114823032 4.330977372304 1.06218954820202 1.12811825922836 1.08783081748505 1.04813541376665 1.02958350227094 1.02798191139837 1.00695153895995 0.991269622101534 0.0512820512820513
1.81664610675638 2.04040487896861 2.56811695909473 1.71444251909651 1.83493557860481 1.9450324963182 1.91976837536753 1.93531219749442 1.94900998307306 1.87484313939124 1.94635308196431 0.102564102564103
2.34937704558672 2.35364541915875 1.50984332429571 2.12049636043283 1.96732337467282 2.12441011320431 2.2218655052997 2.21818087208889 2.36277625588545 2.30953467084692 2.32158089039834 0.153846153846154
1.83072808869485 2.00825627402741 1.44284761786528 1.88672718569915 1.94467137178175 1.66129376424264 1.93323859230046 1.74477769455929 1.97074634652256 2.12258872716179 1.99358480566405 0.205128205128205
1.56078760146055 1.65167098766133 1.15631173821088 1.37378378432303 1.58392415592813 1.51677258224705 1.65032260163146 1.58380079938862 1.548717271175 1.68468823492885 1.68983757753054 0.256410256410256
1.10625736900471 1.26197145754343 0.991007547156213 1.17608500370233 1.19003029425336 1.20379712830401 1.22310053116352 1.32927027068531 1.27061889132333 1.33972496419 1.29300470667702 0.307692307692308
1.11235225051802 1.02418626983817 0.882573748385511 0.982796160958833 1.02914344158607 1.14960486731015 1.11276063993545 1.16078954756333 1.10784109022991 1.14864108454569 1.09508403910542 0.358974358974359
0.976024463445999 0.933415704841938 0.835132828324218 1.03193473146106 0.926343272158405 1.10527633435495 0.978691632887507 1.00570190604429 0.927975735934545 1.01174297725725 0.956344727471054 0.41025641025641
0.975426853893564 0.79330509228832 0.68181592603786 0.962936943921059 0.850397579208451 0.854328561339143 0.83503147246131 0.775568254041633 0.883424686426876 0.720317227662659 0.826312675503608 0.461538461538462
0.830040464239688 0.774829781589821 0.74456148418484 0.955160413017252 0.903536397718846 0.882930239627224 0.858013632467697 0.757724421602877 0.835073381519026 0.705470630133439 0.814148203446187 0.512820512820513
0.813628072301346 0.855851560485463 0.63914584103539 0.795626794309412 0.746248330569116 0.786159171073889 0.705349316331455 0.786912191423198 0.766266889555665 0.780143039345529 0.766493487098205 0.564102564102564
0.815516664532229 0.810154046489979 0.764347767186614 0.859763040526487 0.894917258128047 0.777251562147714 0.822249066840249 0.808323091248923 0.842805349340354 0.746166248241751 0.772802205904618 0.615384615384615
0.799324543954003 0.934949820857905 0.73293712632103 0.783854194597971 0.820708241097091 0.803748087039487 0.77740539610451 0.750671246190215 0.720114462619719 0.755841118431159 0.684412131468437 0.666666666666667
0.748732359291486 0.797909436224638 0.775519132677685 0.787619603885532 0.827088014011116 0.747261442374685 0.802856759739512 0.727263718767823 0.705300371980061 0.646057896464662 0.697384343973862 0.717948717948718
0.755911496131376 0.778780371776827 0.830377616141302 0.832629467520077 0.797892124045479 0.843533360296796 0.795769408027763 0.856933308198538 0.781780271766092 0.812115483008475 0.807703413648347 0.769230769230769
0.741396812038212 0.927981319151113 0.888401662885896 0.866544533445907 0.746199307341168 0.851125811853137 0.707580906332463 0.781125338001551 0.761359323747217 0.748081419357827 0.703873365257166 0.82051282051282
0.852617397816567 0.791800166989498 0.936988079662454 0.906559659543789 0.969292363915248 0.886570845402797 0.934482460327603 0.83557018115356 0.79448495795636 0.861521834265293 0.767265934676237 0.871794871794872
0.934456454451704 0.966244538474923 0.830613022264312 1.01836726758995 1.05252513302207 0.993187895883401 1.04016265806821 1.06610453811309 1.04845769618824 1.04270310047089 1.02327682639268 0.923076923076923
0.907566415301138 0.946971097389528 0.899931952386614 0.831786769603935 0.885987713876921 0.771607040480821 0.9345625149168 0.955180798732625 0.825647274359232 0.844992684576512 0.857287068254962 0.974358974358974
0.827804657390759 0.795342650440668 0.933879980913241 0.889895483489834 0.838580524969619 0.898237596515957 0.906243740166229 0.93996513649085 0.916579545855724 0.842501479403538 0.923523842730681 1.02564102564103
0.942125461609978 0.92518998250707 1.04343548496828 0.994341063215681 0.984462150214013 0.961586853747069 0.992977691589726 0.886547762564574 1.02292491127014 0.934016604404655 0.950204468721337 1.07692307692308
0.982059392113375 0.789341924695398 1.0284929147523 0.976307152348616 0.91543800525967 0.946302665408828 0.978074280274276 1.02161956963075 1.006258034832 1.00013368965884 1.06227006110218 1.12820512820513
1.17694941805011 1.07880474435206 1.02547082977168 0.959338361156258 0.994904224829985 0.997264598484469 1.01804014436515 1.14263004400941 1.1294030816624 1.06566216553725 1.1798028097816 1.17948717948718
1.09952705507252 0.994071819280917 0.883056425844396 0.990766792734154 1.09229531171365 0.925388911658496 1.05287568836459 0.899420800162 0.951040885073709 0.925993713829233 0.870110432885509 1.23076923076923
1.1245260962383 0.984763896215166 1.00872139992266 1.00360553888372 1.05717026029754 0.992003453070968 1.08801885744012 1.07525638416788 1.0980628427374 1.11661831799947 1.08975999561835 1.28205128205128
0.922538958089645 0.966683358653848 0.998365245051164 1.02712902662275 1.03834136634447 1.02787791745371 0.967739304719749 1.03813114282237 0.994675966216215 0.921743073954913 0.973464317062348 1.33333333333333
0.878642872801979 1.03682107307182 0.961617832523516 0.989748365427699 1.06521332063608 0.868095835743714 1.07922603203628 1.02996142037229 0.969212189045116 1.03101146274063 0.940874339856838 1.38461538461538
0.950396992051913 0.888007980837768 0.96961069353266 0.958531316257729 0.84313346376003 0.996985631720716 0.856999184928653 0.933701331867696 0.946171162513123 1.06232801159935 0.975822929242636 1.43589743589744
