Fp1 Fp2 AF3 AF4 Fz F3 F4 F7 F8 FC5 FC6 FT7 FT8 Cz FC1 FC2 C3 C4 T7 T8 A1 A2 CP1 CP2 CP5 CP6 TP7 TP8 Pz P3 P4 P7 P8 PO9 PO10 PO3 PO4 PO7 PO8 O1 O2 Oz ID time
-2.55152 -0.8780005 -0.4716458 -0.9943424 -0.9325809 0.1942027 0.001049323 0.9989671 -0.360319 -0.09335223 -1.26222 -1.125031 -1.130592 -1.69432 -1.487448 -1.452433 -1.275221 0.2456759 -1.240491 -0.9276293 -0.383886 -0.4792089 -0.2287313 0.6678955 0.4131784 0.1392319 0.768649 0.3942933 0.9564154 -0.2527993 1.182771 -1.206415 0.7336714 0.5309448 0.8332165 -1.191229 0.7713249 -0.3838568 0.8026232 0.7248229 -2.996916 14.64127 1 -124
-2.534489 -0.9411967 -0.1986049 -1.053598 -0.8401992 0.3566084 -0.291619 1.836635 -0.3165084 0.7264048 -1.576349 0.8856504 -1.436226 -1.460585 -1.169574 -1.700731 -0.8061469 -0.1793765 0.5071803 -1.261329 -0.1553748 -0.6571174 0.222396 0.298694 1.174214 0.006616783 0.7288563 0.6758661 0.7700499 0.3698067 0.8943121 -0.4105265 0.5639062 0.7063669 0.6649063 -0.7437021 0.6348653 -0.07655913 0.723623 0.7564964 -3.588256 7.894673 1 -120
-1.969623 -0.830052 -0.02610691 -0.9454659 -0.8003042 0.4227685 -0.4386611 2.452483 -0.212338 1.314456 -1.303186 2.660453 -1.193418 -1.262601 -0.8247882 -1.934287 -0.4924468 -0.5192026 1.90358 -1.004793 -0.1135094 -0.7619696 0.5046778 -0.1050683 1.734159 -0.2770242 0.5680789 0.685033 0.4883168 0.6910803 0.4577249 0.01295987 0.2162066 0.6485795 0.3275589 -0.6306066 0.3026535 0.01945853 0.4409618 0.5700852 -3.963598 3.187749 1 -116
-1.085285 -0.6199287 0.1293637 -0.7514305 -0.7950197 0.3327501 -0.5272545 2.574127 -0.09151416 1.511104 -0.7723755 3.490876 -0.7132258 -0.9846346 -0.5808008 -1.979637 -0.4136146 -0.6432349 2.49054 -0.623398 -0.184599 -0.5794961 0.5233936 -0.4020295 1.72784 -0.5168377 0.50787 0.5137182 0.4187855 0.5252632 0.1854443 0.0945559 0.08847287 0.5133395 0.1962302 -0.811692 0.1085597 0.01779342 0.2954364 0.5738109 -3.741539 -0.001661127 1 -112
-0.5532979 -0.4744277 0.1218695 -0.6182646 -0.8445845 0.09430096 -0.6529669 2.169192 -0.05058722 1.231953 -0.5085704 2.945064 -0.4984929 -0.6997941 -0.5271392 -1.913498 -0.4966775 -0.5825055 2.117538 -0.3403438 -0.220346 -0.2488705 0.3701755 -0.4661855 1.418434 -0.5752213 0.6335192 0.3863216 0.5929013 0.2211121 0.2253451 0.02661475 0.1837399 0.4484493 0.2526014 -0.9648672 0.1247123 0.141168 0.3631628 0.8572726 -3.028284 -0.6604351 1 -108
-0.5230618 -0.5382463 -0.006932091 -0.6769579 -0.9341673 -0.09974355 -0.8365754 1.642433 -0.1823113 0.6615041 -0.6694388 1.75016 -0.6741766 -0.5369944 -0.5861895 -1.89615 -0.5820795 -0.5134517 1.18788 -0.201692 -0.1342252 -0.0649005 0.1571806 -0.4270187 1.114258 -0.8567154 0.8171947 0.3797137 0.7202896 0.06755996 0.2826384 -0.09102466 0.232289 0.4965738 0.2599199 -0.9027023 0.1710815 0.504728 0.484447 1.20302 -2.489979 2.291907 1 -104
-0.6347772 -0.7374222 -0.01804481 -0.8584942 -0.9546947 -0.05135088 -0.9855709 1.429196 -0.393167 0.3111281 -0.9901871 1.188912 -0.9654102 -0.4871256 -0.566604 -1.919168 -0.5105169 -0.550166 0.4967976 -0.3923475 0.01666358 -0.1020674 -0.04515823 -0.4925287 0.7800987 -1.410364 0.9055792 0.389161 0.6416335 -0.06306607 0.1358625 -0.197607 0.2143233 0.615066 0.2187951 -0.7726926 0.2107335 0.9763514 0.5994633 1.441779 -2.471218 5.998149 1 -100
-0.6160955 -0.8801274 0.1259561 -0.9926875 -0.8584625 0.139983 -1.022083 1.367499 -0.4903234 0.2731625 -1.000807 1.0753 -0.947335 -0.4839507 -0.4209096 -1.889602 -0.3889199 -0.6304678 0.1641203 -0.5995409 0.04997617 -0.2287227 -0.2256133 -0.602301 0.4154706 -1.633335 0.8145233 0.3038013 0.4544592 -0.2415928 -0.0802439 -0.2419017 0.2163469 0.7154587 0.2016253 -0.6740158 0.2546953 1.281466 0.675229 1.542986 -2.495048 7.571979 1 -96
-0.2624712 -0.8526558 0.3665223 -0.9727423 -0.7048476 0.3111577 -1.009747 1.245098 -0.4654398 0.3259763 -0.5294542 0.7814128 -0.5014358 -0.5017024 -0.2705019 -1.754168 -0.3545397 -0.6265828 0.03186978 -0.3653172 -0.07433043 -0.3134573 -0.3105981 -0.6018927 0.2205012 -1.461541 0.558176 0.1710886 0.2967225 -0.3148273 -0.2654549 -0.1414788 0.1947317 0.7568033 0.1612375 -0.5165638 0.2273773 1.312768 0.6474304 1.564615 -2.278381 6.276663 1 -92
0.3000225 -0.6455967 0.6961859 -0.7737541 -0.5346236 0.4850582 -1.01113 1.308166 -0.4212604 0.4712404 -0.1385119 0.5308956 -0.1726164 -0.487378 -0.1824202 -1.501064 -0.2616362 -0.5135755 0.1307608 -0.1963189 -0.154023 -0.2960546 -0.2373197 -0.5550084 0.1852651 -1.338096 0.3024717 0.1311506 0.214628 -0.2321514 -0.4552098 0.1147502 0.122563 0.7602136 0.0949414 -0.2572773 0.136166 1.260817 0.5612839 1.59384 -2.180184 3.144723 1 -88
