Fp1 Fp2 AF3 AF4 Fz F3 F4 F7 F8 FC5 FC6 FT7 FT8 Cz FC1 FC2 C3 C4 T7 T8 A1 A2 CP1 CP2 CP5 CP6 TP7 TP8 Pz P3 P4 P7 P8 PO9 PO10 PO3 PO4 PO7 PO8 O1 O2 Oz
0.074976503290236 0.0528572637587786 0.325677979923785 0.0241509180516005 0.040702295769006 0.0363275093957782 0.00984055679291487 -0.111314755119383 0.139520141296089 -0.195195511169732 -0.126628455659375 -0.200545690022409 -0.114625347964466 0.225646273838356 0.136307844426483 0.0545250407420099 0.0965875300578773 0.0965299431234598 0.0604032335802913 0.0752505099400878 0.229324576677755 0.188571464642882 0.219319496396929 0.038076111767441 0.505109407473356 0.0891657458618283 -0.0705000963062048 0.114990859664977 -0.0648017846979201 0.396370456926525 0.0322540111839771 0.425208960380405 0.242556422762573 -0.00145643674768507 0.212470372114331 0.511771422252059 0.214339391188696 0.333665389753878 0.231033578608185 0.23829886787571 0.249994360283017 -0.0890014365315438
0.841440822184086 0.606286794878542 0.881142103113234 0.633196540270001 0.664122025389224 0.799481617007405 0.767238641344011 0.932402163371444 0.74447776209563 0.717336373962462 0.753337710723281 0.745043871598318 0.74540170384571 0.429748750012368 0.757959658745676 0.481916789431125 0.267283967509866 0.764023801870644 0.731562172714621 0.730744617525488 -0.406332794670016 0.678806841932237 0.297618183027953 0.283390910830349 0.326449005911127 0.297736147884279 0.80319504654035 0.329768409952521 1.11434396272525 0.296661526570097 0.688523989263922 0.339973195502535 1.48011998999864 0.498467847146094 2.4646091196686 0.343045388069004 2.56543730115518 0.40502003589645 2.48107899385504 1.55262538730167 0.111007790733129 0.00655120946466922
-0.16529533546418 -0.300283134169877 -0.582661934709176 -0.293938161060214 -0.395371210575104 -0.220749992504716 -0.143839296884835 -0.274826426059008 0.380510876094922 -0.121659022197127 0.0375883245840669 -0.355456805787981 0.388594344537705 0.024837153032422 -0.387594210263342 -0.406952339597046 -0.00493193138390781 -0.175552444159985 -0.0181357929483056 0.342861037421972 -0.0176870165392757 -0.111715970095247 0.0459512811154127 0.6902249048464 0.133661371469498 0.722550123091787 -0.231082719191909 0.214824981987476 0.157223278935999 0.156713437847793 0.726671726908535 0.187713710032403 -0.24906148603186 0.732632099464536 0.175157701410353 -0.0262778406962752 0.736336362548173 0.740102271921933 0.509579566679895 1.53192851059139 0.0786764476448298 -0.595081438310444
-0.0423097906634212 0.125745848193765 0.334625140577555 -0.258177439309657 0.0241681498475373 0.053212320804596 -0.273682174645364 0.395867968350649 -0.128283954039216 0.409139790572226 0.505946597456932 -0.119226788077503 -0.0991460674442351 0.267894477397203 0.10073610432446 0.219817190337926 1.20633416827768 0.404511632211506 0.106982365250587 -0.172953908517957 0.372012446820736 0.0968659077771008 0.191823484376073 0.75482316063717 0.190040755830705 0.635167218465358 0.0182822991162539 0.197158182784915 0.554052848741412 0.180554515495896 0.972902157902718 1.23531028218567 1.03272386342287 0.199390553170815 0.478965855389833 0.489075805060565 1.05574534740299 0.744136464037001 1.06278052581474 1.43202991578728 0.00712960865348578 0.813499798439443
-0.462666982412338 0.00270002316683529 0.491306342557073 -0.0108013875782489 0.628957444895059 0.655697512626648 0.495797702856362 0.486718908697367 0.156803786288947 -0.255346084199846 0.192578465584666 0.198953837435693 -0.048875848390162 0.676537241507322 0.230474392510951 0.22336534075439 0.2170729521662 -0.225690504536033 0.37847912479192 -0.0723234787583351 -0.287765049934387 0.110684482567012 0.605988084990531 -0.0439493454061449 0.518471184372902 0.0449359958060085 0.0012815546244383 0.743333466071635 0.172100778482854 0.880655780807138 -0.0581764684058726 0.695102777332068 0.238925280235708 0.747752927057445 0.287876736279577 0.902704416820779 0.200392772443593 0.862904216721654 0.388294532056898 0.840173636050895 0.898442084342241 1.06581916175783
0.0669389411341399 0.181474666949362 0.278606878966093 0.406124173849821 0.349873156473041 0.186728648841381 0.105895035620779 0.118647285643965 -0.0447308502160013 0.487078959494829 -0.105659637507051 -0.0171713352203369 -0.105376073671505 0.420076904259622 0.505170412641019 0.35021442505531 0.429345799889416 0.139068739395589 -0.0876554012298584 0.294770430028439 0.433950650459155 0.0548834499903023 0.0847599686123431 0.424132866598666 0.173470878042281 0.417806366272271 0.198700865590945 0.0323396150954068 0.14551454782486 0.427305993530899 0.424254275811836 0.78672457523644 0.692306427564472 0.38044506162405 0.178178795333952 0.805291937105358 0.530482759838924 0.970770274475217 0.820708082523197 0.90108299087733 -0.0306031266227365 0.715876930393279
0.132719316892326 -0.152626180555671 0.183370675891638 0.253136107511818 0.654005258204415 0.197510279808193 0.209781694971025 0.559178645536303 -0.0872006142511964 0.0693865068256855 -0.21185546554625 0.33779936991632 0.380483345501125 0.38398132417351 0.289778551645577 0.288399413321167 0.182294600550085 0.196187776885927 0.219045842951164 -0.0710399596951902 0.297986857197247 0.0746253543067723 -0.0371535112615675 -0.032081179972738 0.15009301956743 0.230897361971438 0.286405520606786 0.338166563212872 0.202747319638729 1.03228877261281 0.332995068840683 0.792831987701357 0.502025764714926 -0.847728122770786 0.514401797950268 1.03130708551034 0.495255453325808 -1.35984458178282 0.551123397331685 0.485319300089031 -0.188422737084329 0.465333402343094
0.0434192426502705 0.222089337185025 0.0931786369532347 0.00332692284137012 0.44352563181892 0.232195891160518 0.193055119737983 0.549681453686207 0.310839351825416 0.291650108061731 0.380912155285478 0.289667576737702 0.38953818436712 0.482268471550196 0.294210762623697 0.266843683086336 0.271979267336428 0.0978286382742226 0.0426972347311675 0.221325326897204 0.27865755353123 0.348443012312055 0.116753989458084 0.0677984850481153 0.164797815680504 0.847878499701619 -0.0241865026764572 0.189810496196151 0.809141868725419 0.125893751066178 0.881749400403351 0.534447847865522 1.78465576479211 0.35028996989131 0.830728632491082 0.500624166615307 0.834132819902152 0.618302214052528 0.833066954556853 1.59405848812312 0.977597966231406 1.41913782460615
0.148615027777851 0.422219947725534 0.248416163772345 0.382267072796822 0.579354042094201 0.0298282945528627 0.39343971144408 0.844239363633096 0.31566371913068 -0.0296163545921445 0.320576150342822 -0.0515961497090757 0.103047908097506 0.740712855290622 0.527367606479675 0.742740744212642 0.320748932659626 0.757501740381122 0.0434902552515268 0.252186975814402 0.50221210680902 0.573799415305257 -0.115504756011069 0.0783078098669648 -0.232326660677791 0.244431929197162 0.216484924918041 -0.230597932916135 0.298349894955754 -0.203554062917829 0.0584977998863906 0.588806794025004 0.76195584340021 0.924323262134567 1.09777010353282 0.896092049777508 0.967081292578951 2.04854271672666 1.10747312940657 2.06816784683615 1.53357602246106 0.264811952412129
1.32570246094838 0.661310082953423 1.61553946491331 1.80650917459279 0.991980750206858 1.04746043365449 1.24705796986818 1.15753220738843 1.14086199915037 0.437567710271105 0.698231871752068 0.387719762139022 0.710239311726764 0.228169781528413 0.661564165167511 0.723191084060818 -0.395670197578147 0.295683403592557 0.106813758146018 0.704434747993946 -0.0239763559773565 -0.122539129108191 0.224943223036826 0.376284800795838 0.185813354887068 0.363712923228741 0.757548901066184 0.422205363307148 0.912097996845841 0.494863266777247 0.411733579076827 0.978617863357067 0.422794449143112 1.58814074010588 2.3758000023663 1.30355154508725 0.401921253977343 1.38920955676585 3.12354465341195 3.11291081812233 0.560988586349413 0.800125074386597
