Fp1 Fp2 AF3 AF4 Fz F3 F4 F7 F8 FC5 FC6 FT7 FT8 Cz FC1 FC2 C3 C4 T7 T8 A1 A2 CP1 CP2 CP5 CP6 TP7 TP8 Pz P3 P4 P7 P8 PO9 PO10 PO3 PO4 PO7 PO8 O1 O2 Oz ID time
-2.408283 -1.383597 -0.8335071 -1.401241 -1.537191 -1.697456 -1.606279 -1.462794 -0.680593 -2.115353 0.2402394 -1.070375 0.2039612 -0.7169614 -0.7885761 -0.9683872 -1.506173 0.4099433 -1.306295 -1.202858 -0.2393334 0.183805 -1.254571 0.5408947 -1.036193 0.2285137 1.055667 0.4225993 1.554311 0.2966395 0.6146023 1.47768 1.975567 1.674567 1.859906 1.481348 1.882701 2.882523 2.326045 3.095726 -0.05614452 0.864939 1 -80
-2.250813 -1.188321 -0.8866699 -1.194293 -1.186424 -1.506272 -1.07669 -1.580398 -0.592039 -1.779697 0.3466216 -1.139643 0.3262506 -0.6607466 -0.4587345 -0.6888527 -1.317741 0.3658706 -1.043736 -0.02104931 -0.1939716 0.1013998 -0.9736021 0.5589584 -0.6666121 0.3991404 0.7249321 0.3954749 1.265835 0.2159283 0.4994435 1.209911 1.639271 1.352211 1.531683 1.170432 1.577458 2.182977 1.888563 2.571948 0.2974598 -0.2154717 1 -76
-1.571705 -0.8660854 -0.9017506 -0.8503808 -0.7069738 -1.124223 -0.3600359 -1.276477 -0.5485608 -1.044504 0.1401801 -0.8878842 0.1581959 -0.5702922 -0.01296346 -0.4042981 -0.8550485 0.2813675 -0.5532699 0.8150074 -0.09402265 -0.08441857 -0.6925202 0.4495506 -0.3054895 0.5728528 0.3554674 0.323682 0.8370752 0.1543363 0.343717 0.9806309 1.264483 0.8975376 1.208669 0.8282465 1.244297 1.499987 1.423126 1.863061 0.2046693 -2.135226 1 -72
-0.8792828 -0.5479926 -0.8395423 -0.4911878 -0.1779351 -0.3942856 0.2070861 -0.7430307 -0.7416909 -0.07054467 -0.2046125 -0.827774 -0.1582486 -0.4238777 0.4494473 -0.1644895 -0.2052948 0.1416616 -0.2588307 0.8502161 -0.01031584 -0.2815625 -0.3817983 0.127285 -0.01962128 0.3059742 0.0580516 0.3032262 0.3570115 0.1893147 0.05364212 0.754382 0.86906 0.5218983 0.8535072 0.6389246 0.8636156 0.9504473 1.001384 1.156373 -0.3375422 -2.493071 1 -68
-0.08272287 -0.3292294 -0.6110043 -0.2328526 0.2985075 0.5307689 0.5087724 -0.1585858 -1.123796 0.7281905 -0.4987688 -0.9092736 -0.4548795 -0.2279927 0.775842 0.08305061 0.3228551 0.01013147 -0.2972509 0.1851374 0.0161964 -0.3580537 -0.07279668 -0.3357938 0.08505058 -0.5836059 -0.1000829 0.3487803 -0.04586738 0.2350642 -0.4358209 0.4210733 0.3508324 0.3167817 0.3773114 0.5938401 0.3548764 0.4754698 0.5314308 0.6022068 -1.124865 -0.168963 1 -64
0.8602878 -0.2176222 -0.2455874 -0.1140604 0.5568976 1.269828 0.584554 0.3051731 -1.290959 0.9447889 -0.6536072 -0.6162471 -0.6404169 -0.09105358 0.7976118 0.2720084 0.5342827 -0.08838698 -0.247388 -0.647664 0.0236836 -0.3076158 0.2207854 -0.704289 0.1097767 -1.39015 -0.1420067 0.4430493 -0.2952478 0.3279904 -0.9046606 0.1855933 -0.1215295 0.238887 -0.05869181 0.6952431 -0.113399 0.02948136 0.08296973 0.2345391 -1.639617 1.812849 1 -60
1.291203 -0.08934231 -0.01475599 -0.001653541 0.5452664 1.477038 0.4465758 0.5473135 -1.006618 0.6617703 -0.8035395 0.1315579 -0.8264618 -0.06414277 0.5837368 0.2988709 0.5697562 -0.2078551 0.09304803 -1.380172 0.04329279 -0.2432277 0.4925251 -0.8192211 0.1555563 -1.422078 -0.1078067 0.5118566 -0.376312 0.5029043 -0.9976212 0.1644932 -0.2585916 0.1527671 -0.2078944 0.8115702 -0.269329 -0.3291191 -0.1523706 -0.02595543 -1.559934 1.68291 1 -56
0.9299734 0.2114591 -0.01084701 0.2774521 0.4413903 1.199374 0.2204798 0.7014337 -0.4908052 0.3575452 -0.9991402 0.8659849 -1.050702 -0.1109198 0.3901638 0.2030377 0.6520157 -0.3139212 0.5571662 -1.804287 0.05646664 -0.2655733 0.723485 -0.6988225 0.2982045 -0.7151937 -0.124051 0.4411971 -0.3504467 0.6611913 -0.6141248 0.1907495 -0.1169867 -0.05653994 -0.0979405 0.6721807 -0.1523448 -0.59186 -0.1728918 -0.3638444 -1.236294 0.2865587 1 -52
0.3081826 0.6072908 0.06006938 0.6405942 0.4028802 0.9128744 0.0667583 0.8466488 -0.02050446 0.3183872 -0.9669763 1.274541 -1.029456 -0.2023489 0.3246298 0.09129176 0.7995862 -0.3067676 1.061677 -1.626834 0.01942211 -0.3428531 0.9389425 -0.4401771 0.6375304 0.2065968 -0.3279713 0.230172 -0.3146003 0.6923247 -0.02330277 0.1429096 0.02668986 -0.3775438 0.02559552 0.2431029 -0.02180383 -0.9072112 -0.1500116 -0.8641733 -0.987739 -1.968335 1 -48
-0.09269853 0.8451832 0.4620019 0.8301687 0.4440655 0.9911905 0.004942428 1.009454 0.327412 0.510846 -0.6646123 1.426843 -0.7087706 -0.2772289 0.3301541 0.0519242 0.9006855 -0.2085715 1.501244 -1.119406 -0.101205 -0.3698694 1.151899 -0.2223075 1.12556 0.6403627 -0.6631657 -0.002400637 -0.358509 0.6137788 0.3263966 -0.01467341 -0.09011775 -0.7103151 -0.0922292 -0.1870663 -0.1190176 -1.385045 -0.3189654 -1.378645 -0.8483894 -3.560875 1 -44
0.01025087 0.8951458 1.059025 0.8336775 0.6160719 1.315407 0.1283226 1.344488 0.539401 0.9046354 -0.3985023 1.559225 -0.4229994 -0.2093564 0.379109 0.1574111 0.9577416 -0.08977204 1.908591 -0.6546664 -0.233347 -0.2999674 1.378483 -0.1473607 1.642354 0.4575677 -0.9588193 -0.1394476 -0.4924145 0.5598795 0.2637182 -0.1839883 -0.5464267 -0.9633577 -0.512718 -0.4272071 -0.5189032 -1.89789 -0.7632559 -1.762488 -0.8770899 -4.410473 1 -40
0.6107469 0.9241781 1.557091 0.8414817 0.9333264 1.502397 0.5028039 1.847847 0.5795478 1.528871 -0.2223241 1.865212 -0.24884 0.02510604 0.4729355 0.3791948 1.128648 0.03490835 2.463107 -0.1049024 -0.2309526 -0.1873993 1.667273 -0.1534537 2.102917 -0.01007105 -1.104121 -0.1345264 -0.6760212 0.6118872 -0.1009138 -0.2443529 -1.182189 -1.122076 -1.078981 -0.5907449 -1.092989 -2.245439 -1.336008 -2.082263 -1.087397 -6.343557 1 -36
1.182278 0.9271255 1.724457 0.8492718 1.193316 1.333205 0.9412586 1.992199 0.5601988 2.060816 0.05191515 2.013598 0.03064929 0.2797704 0.5301225 0.5512331 1.377621 0.1236765 2.783094 0.749181 -0.06562838 -0.1125665 1.864149 -0.1284316 2.290499 -0.3938395 -1.058675 -0.08531936 -0.8903439 0.6678156 -0.5215944 -0.342462 -1.733899 -1.224247 -1.575946 -0.8239688 -1.607018 -2.383151 -1.843969 -2.449471 -1.028736 -7.808178 1 -32
1.396692 0.8189876 1.404915 0.7569442 1.185889 0.8701044 1.216005 1.336653 0.6879106 1.975361 0.4686393 1.580136 0.4817525 0.433965 0.4743539 0.5517109 1.402346 0.106822 2.30132 1.772104 0.1206735 -0.07686637 1.667058 -0.04393355 1.92901 -0.249439 -0.8721638 -0.1706859 -1.074794 0.5235064 -0.653465 -0.6687005 -1.95423 -1.304692 -1.819693 -1.101607 -1.833665 -2.416494 -2.128986 -2.800599 -0.1621662 -6.130678 1 -28
1.263723 0.6816687 0.8630888 0.6335483 0.9997637 0.3525673 1.254617 0.422762 0.8934647 1.501029 0.9022331 0.9633446 0.9333679 0.5609087 0.4017343 0.5189676 1.197603 0.01024602 1.398217 2.396885 0.2381413 0.006855919 1.206193 -0.01768147 1.163462 0.1965038 -0.6589888 -0.3472191 -1.132517 0.1401363 -0.4930318 -1.078254 -1.822081 -1.336065 -1.772007 -1.299988 -1.745083 -2.43403 -2.15237 -2.92431 1.06606 -2.953377 1 -24
0.5986314 0.5985708 0.5550097 0.559864 0.883794 -0.001975829 1.149038 -0.0951082 1.013133 1.281308 1.184527 0.5550452 1.191998 0.7813098 0.4210759 0.6497549 1.046189 -0.08883176 0.8106411 2.359298 0.3290858 0.1531061 0.926387 -0.1165182 0.5741965 0.3494186 -0.4869817 -0.400255 -1.087895 -0.1900331 -0.3659653 -1.253079 -1.590032 -1.231384 -1.619224 -1.296717 -1.570345 -2.364855 -2.055611 -2.72687 1.950848 -1.38059 1 -20
-0.1996828 0.6060798 0.5595182 0.5795707 0.9355299 -0.0633809 1.051085 -0.1037813 1.037209 1.382986 1.195818 0.3568768 1.19768 1.034947 0.477502 0.856921 1.041414 -0.2142273 0.6638051 1.911338 0.4405363 0.2279593 0.8972687 -0.3391925 0.4790835 0.0868854 -0.4074677 -0.29182 -1.141579 -0.2131285 -0.4803954 -1.155025 -1.579945 -1.029034 -1.646288 -1.105449 -1.608532 -2.108389 -2.059601 -2.423804 2.228774 -1.078121 1 -16
-0.1927767 0.6979632 0.7023427 0.6888463 1.03236 0.1625169 0.9636765 0.4186294 0.9927951 1.511973 0.9162713 0.7469998 0.9498139 1.175141 0.4651054 0.9252807 1.131717 -0.4397691 0.8456938 1.003081 0.5801306 0.1353549 0.9169678 -0.7398773 0.6435677 -0.4719917 -0.4421704 -0.1170003 -1.407829 -0.06461306 -0.7890649 -1.021315 -1.819204 -0.8706391 -1.880501 -0.9174529 -1.86118 -1.730595 -2.195645 -2.264027 1.755792 -0.1364026 1 -12
0.4914456 0.7078046 0.7633164 0.7099518 0.9649575 0.388216 0.7147588 1.046504 0.9623134 1.327594 0.4682081 1.556358 0.5195474 1.161988 0.3559461 0.7784122 1.187158 -0.7732857 1.072828 -0.3864135 0.6983632 -0.04365954 0.9526228 -1.255562 0.7910745 -1.009495 -0.4816759 0.09696855 -1.706791 0.1150394 -1.080131 -0.9798759 -2.003383 -0.691753 -2.060776 -0.7828871 -2.049069 -1.362635 -2.283501 -2.159498 1.030773 2.248307 1 -8
0.7739567 0.4926591 0.6010473 0.4982271 0.6501226 0.2395139 0.2390586 1.134916 0.9249449 0.7270881 0.06252115 1.888401 0.1102886 1.118227 0.2100264 0.5359809 1.073979 -1.090134 1.024474 -1.548244 0.8005486 -0.0914943 1.110258 -1.601032 0.9096963 -1.297756 -0.3393049 0.4187658 -1.741015 0.3940084 -1.189762 -0.9003443 -1.963294 -0.3038047 -2.032894 -0.518446 -2.035318 -1.013892 -2.222829 -1.836229 0.8116459 4.975336 1 -4
0.4053111 0.1714286 0.3944656 0.1768545 0.2431587 -0.2290476 -0.2394235 0.7529508 0.7619247 0.1122281 -0.2631038 1.513327 -0.1991629 1.185881 0.08156189 0.4068794 0.8817826 -1.211872 0.8587508 -1.838538 0.980799 0.1051733 1.427096 -1.5703 1.093219 -1.410248 0.01621851 0.8637049 -1.442742 0.7182115 -1.107711 -0.6692547 -1.83128 0.2046917 -1.871125 -0.1573398 -1.906635 -0.6707209 -2.077829 -1.294436 1.060382 5.574811 1 0
0.4076367 0.08449318 0.5009978 0.07576957 0.05448151 -0.4573903 -0.4211684 0.4935257 0.5727701 -0.1006673 -0.5745417 0.9578691 -0.4533045 1.317497 0.03367738 0.4310016 0.8333862 -1.147896 0.9292913 -1.418081 1.182998 0.3403741 1.800137 -1.330937 1.388487 -1.271199 0.3373663 1.253458 -1.104347 0.919593 -0.9531647 -0.4035235 -1.893352 0.521467 -1.832359 -0.002729394 -1.917025 -0.4449166 -2.065365 -0.9042627 1.239447 3.020469 1 4
