O1 O2 Oz PO3 PO7 P7 PO9 PO4 PO8 P8 PO10 freq
92.4668060099732 49.70427122267 916.551697044854 105.350224140374 98.0591690861615 109.685094602921 98.8095482569179 107.333861848515 94.8123449775221 124.133173057121 98.4170993164012 0
1.07101454231948 0.913976655464984 3.73027563336763 1.12196925020625 1.07689372199829 0.84583747433722 1.04540894292719 1.15961706897095 1.25676010701876 1.23827325971115 1.33670704658 0.0512820512820513
1.7416798679343 1.46479775610649 2.89641507974241 1.91087909462561 2.03195984289786 1.78824486878046 1.89493076263784 2.00666910758152 2.28352427196586 2.37806811083378 2.31892406337574 0.102564102564103
2.1002519604021 1.85047404556337 1.67478942227383 1.7712957369563 2.04085361773278 2.20831049310254 2.13735329555655 1.6609845479099 2.2634117485762 1.8197537579645 2.10477283137071 0.153846153846154
1.84792533536942 1.94080512541609 1.42817545140862 1.71230003043291 1.81041675584527 1.75787145164639 2.00344808112305 1.6160971354908 1.72765958212387 1.76179946418563 1.74488873439687 0.205128205128205
1.30487736994782 1.97969614093443 1.33198410229335 1.23743016170286 1.3518618349692 1.54196791927269 1.38186922575445 1.4829297649768 1.4381579676316 1.50221105843695 1.4052927021752 0.256410256410256
1.23462564488082 1.46677892441115 1.0155123294815 1.32900650325309 1.35280290657888 1.3718308960612 1.3014347720893 1.27177163171767 1.33573386988731 1.3426848996452 1.14463014537882 0.307692307692308
1.28089796099493 1.14807439402373 0.854471438574729 1.20889228035069 1.16089695730195 1.10729440241148 1.08923870955643 0.932694002001769 0.876508606089521 0.910863186952091 0.901673036530125 0.358974358974359
1.02432647002832 1.13394036155565 0.751094451549054 1.03043823752939 0.978780566160513 1.1006152911698 0.921615622300069 1.02555416409154 0.883533818131329 0.829135458883267 0.837986086282212 0.41025641025641
1.10126823529967 0.988088089071731 0.820095540743112 0.99615868468405 1.10065834022487 0.91044778586451 1.06891640717745 0.953777225686131 0.909237229110074 0.838897154324158 1.03272013636088 0.461538461538462
0.832373058213722 0.985181637575363 0.635433000818332 0.804652829338871 0.720562604178228 0.853125025012985 0.765477717843184 0.889560747995389 0.76514737613078 0.93260272160465 0.861161009476406 0.512820512820513
0.782011626767445 0.783712958705516 0.667149710406748 0.917896197929265 0.809779691916461 0.972940810464063 0.943457688417232 0.888757355063598 0.863255515779305 0.810392977644212 0.862293423806534 0.564102564102564
0.702598804025795 0.702256342189796 0.667976086819547 0.701246527207647 0.685425829192821 0.703158025608753 0.62449917840094 0.783094065243472 0.685041249122345 0.735991836100443 0.637184002895164 0.615384615384615
0.69980986028202 0.758910900542146 0.743817187350602 0.789176106005446 0.795452472255905 0.813533777364431 0.7306420949181 0.76270013287438 0.591137876844333 0.670740608490713 0.578259314040776 0.666666666666667
0.788429743948166 0.826798685519794 0.841268738507379 0.718916066297999 0.763681715454773 0.719527370373202 0.75825493919475 0.757041434713273 0.742478104934538 0.72656175999139 0.789772189936122 0.717948717948718
0.712455087033132 0.702133834838785 0.742164921443385 0.74253903230977 0.641786458304109 0.760773979967013 0.654343979473227 0.776631100676482 0.736872907937699 0.808625069879748 0.724443967730757 0.769230769230769
