O1 O2 Oz PO3 PO7 P7 PO9 PO4 PO8 P8 PO10 freq
182.102270902165 94.1493937968685 1206.56460705909 203.426787268987 186.101007711172 260.466768970505 193.057793177495 184.563453703587 170.264279859104 186.093548475475 178.038264247602 0
0.954131300402737 0.418898336974158 5.45792681290176 0.963432809337083 0.908031453343864 1.01701562561618 0.937002881405017 0.960116673015638 0.870159840214311 0.89544899864912 0.823229684600315 0.0255102040816327
0.738882111045209 0.366415681185911 2.95775706296087 0.654381497499508 0.692313290530905 0.69212289163203 0.624808937808027 0.574409203645591 0.608237668416625 0.583312048704197 0.568026282508919 0.0510204081632653
0.869520079209698 0.83292089009386 1.6723053791322 0.99894415594333 0.888614527886092 0.988370294448468 0.878728979235724 0.882134309678785 0.824090895053157 0.897572847476531 0.847818432779909 0.076530612244898
1.25299697747886 1.36098777106813 1.27755036667005 1.27211727985596 1.29242742517838 1.42487796108707 1.28165929806265 1.28965562710667 1.30206663882919 1.48488222761783 1.34291187542864 0.102040816326531
1.22805723281992 1.47642898676083 1.09061634698624 1.29468566192393 1.3204833879523 1.44872518678169 1.23307596428416 1.3637388947612 1.23596869096829 1.35718358003733 1.36345625335328 0.127551020408163
1.4339811862711 1.64061496088131 0.967346859083571 1.57350322635833 1.57470970687928 1.53212256774461 1.46317552815001 1.54268604398483 1.56867067541422 1.44839616892449 1.51927891687509 0.153061224489796
1.30482746673836 1.55007418162324 0.854119394175305 1.2023484551643 1.4569800019582 1.3299806880765 1.34214674244238 1.17965419160189 1.15666169751205 1.18785247552763 1.27410319137303 0.178571428571429
1.22273411291889 1.28842172123888 0.735165654823908 1.12407160879252 1.21820930694111 1.14728926490142 1.35590115551735 1.25261653179195 1.25580663946586 1.34426552608834 1.29517207142906 0.204081632653061
1.33151394595655 1.28453374739911 0.630924926074496 1.12315616005325 1.16360846038426 1.10856945548321 1.13689654225345 1.05840961379414 1.286313687495 1.16042098961428 1.18943132526887 0.229591836734694
1.09491277032192 1.42575256098078 0.677899262093492 1.04227404457804 1.06241082998511 1.03210455209016 1.05026016375803 1.05302051390836 0.996087159409836 1.09227330895791 1.04790472885568 0.255102040816327
1.20101415541787 1.15141476105203 0.656087810820206 1.11729957817715 1.19364263469143 1.12026187302114 1.10872739434836 1.25593175694905 1.09719702437713 1.17745511382178 1.11240281617083 0.280612244897959
1.02733030064734 1.09430966185932 0.529941225282142 1.0328325792495 1.01236671548343 0.899416171689365 1.08984841526165 1.06032169830153 1.14757983884065 1.04282469048428 1.11688286997086 0.306122448979592
1.21912870265918 0.980398821826073 0.710567138708442 1.09172240641761 1.13022127255987 1.07625626662938 1.03733594128298 1.05199855987487 1.13627744686639 1.05062444616783 1.04336776756803 0.331632653061224
1.05930586428867 0.93831827464123 0.762448324942966 1.05143249775157 0.962385040935689 0.988312063257627 0.994914960761193 1.00126450112882 0.942831496990234 0.999005262030336 0.996101468314724 0.357142857142857
0.995881192905527 0.94188431577695 0.926985037172902 1.01239646107663 0.940624687879302 1.02833713985098 0.996253238773871 1.0260921902284 1.04625414374763 1.07775419969691 1.02904422710205 0.38265306122449
0.838742545969542 0.923447775999141 0.799417951779397 0.896006162676679 0.826837522332848 0.839970143568109 0.91027715581667 0.910546322277236 0.873280247595085 0.819374295799649 0.82451816710438 0.408163265306122
0.810341500491312 0.967659671987014 0.880484511815769 0.977740304058266 0.904445637036725 0.918566663537964 0.869982661751675 0.944833906706626 0.86327321599908 0.966865844608071 0.853077908570527 0.433673469387755
0.866609185547248 1.023683010501 0.888233453631968 0.912219428903099 0.824401898870083 0.929963262538945 0.93580337636384 0.979340915691159 0.947765527264895 0.982069718007728 0.943985946853856 0.459183673469388
0.932079023935346 0.990047964845628 0.869353635232713 1.00212424334164 0.972772911019482 0.987315830246777 1.01102367589244 0.891616722643651 0.882473081271178 0.942538161625843 0.90658699600731 0.48469387755102
0.861653058912878 0.917970605334699 1.01580875395766 0.826985212854098 0.875695729810278 0.80911423343366 0.809194208873546 0.881767176537604 0.890679408659387 0.908917855562338 0.819305266149851 0.510204081632653
0.810354000415447 0.881548570991409 0.969721016282169 0.7902217143209 0.90553934586309 0.84445642175286 0.86565303719434 1.01059251610023 0.985292375020837 0.889073288950104 0.937339706595233 0.535714285714286
0.937969223146585 0.978800117372808 0.812470912798862 0.943978871420045 0.924562979240297 1.00038496569536 0.992529215669019 0.894561556642845 1.05042144250469 0.924058477061042 0.99089539797435 0.561224489795918
