Fp1 Fp2 AF3 AF4 Fz F3 F4 F7 F8 FC5 FC6 FT7 FT8 Cz FC1 FC2 C3 C4 T7 T8 A1 A2 CP1 CP2 CP5 CP6 TP7 TP8 Pz P3 P4 P7 P8 PO9 PO10 PO3 PO4 PO7 PO8 O1 O2 Oz ID time
1.308479 -0.7899699 -0.08525597 -0.8274927 -0.9382648 0.0362571 -1.170337 0.9850817 -0.2267413 0.7051353 -0.3441819 -0.3543047 -0.423438 -1.21269 -0.4234557 -1.864535 0.05422039 -0.5492429 0.0771259 -0.3372957 -0.4521611 -0.5872793 0.2085139 -0.4044399 0.725948 -0.5567507 -0.04634193 0.2251253 0.124729 0.8839962 -0.2782239 0.9545166 0.4772791 0.4914294 0.4268099 1.183287 0.4679085 1.274743 0.7265635 1.066831 -2.435544 1.903874 1 -72
1.27298 -0.7794666 -0.4252821 -0.806871 -0.9924931 -0.5462659 -1.196963 0.9398253 -0.1870879 0.3646103 -0.3227377 0.2604411 -0.421493 -1.126761 -0.5273594 -1.941013 0.08076603 -0.623375 0.4685451 -0.9596897 -0.329222 -0.683911 0.4978945 -0.5360335 1.193513 -0.6895851 -0.1760998 0.1425895 0.02731581 1.03336 -0.1472408 0.9192473 0.491789 0.3370292 0.3913224 1.087845 0.4697719 1.201116 0.696106 0.8602485 -2.334819 3.017432 1 -68
0.1997871 -0.8195 -0.3878478 -0.8648258 -0.9011514 -0.8711242 -1.182442 0.666149 -0.1290779 -0.09514151 -0.2703656 0.4608386 -0.3452086 -0.8408321 -0.3951411 -1.693294 0.04409344 -0.5544575 0.5385441 -1.366189 -0.2230382 -0.5217264 0.6428385 -0.4963897 1.299255 -0.6318368 -0.1576116 0.1011567 0.05278051 0.9383134 -0.01354142 0.7545127 0.5433635 0.3374938 0.4205292 0.9007261 0.5140149 0.9676502 0.6644445 0.7719765 -1.70247 3.644795 1 -64
-1.227633 -0.8284655 -0.01003879 -0.9070269 -0.6701167 -0.8009313 -1.073828 0.1658361 -0.178552 -0.5085598 -0.4032305 -0.004030618 -0.4451868 -0.3738828 -0.04279898 -1.127373 0.1193898 -0.284214 0.1491058 -1.563774 -0.06025678 -0.1137609 0.575954 -0.2138467 0.8405401 -0.3481064 -0.01282741 0.1814011 0.233311 0.5750537 0.2300007 0.491171 0.6867094 0.4754642 0.5888426 0.5616695 0.6598666 0.7298452 0.7260868 0.8846474 -0.7264993 3.050092 1 -60
-2.217301 -0.6530467 0.2582734 -0.7404144 -0.4380505 -0.4935336 -0.8116909 -0.4482179 -0.1686839 -0.7654717 -0.6200119 -0.7177527 -0.622515 0.06178304 0.257514 -0.5648149 0.3420201 0.03280123 -0.3761914 -1.42409 0.165678 0.2198819 0.3915394 0.1810922 0.1976815 0.09913561 0.08876233 0.2794696 0.3590328 0.1742174 0.5097177 0.2291956 0.7879614 0.5084409 0.7082274 0.1688923 0.7552031 0.549858 0.7507406 0.9310231 0.3593248 1.694313 1 -56
-2.260943 -0.205283 0.2324563 -0.2675712 -0.1283662 -0.05894297 -0.392913 -0.81467 -0.09846728 -0.6295321 -0.6846775 -1.230141 -0.6656656 0.3933104 0.4395211 -0.1616492 0.620977 0.2353799 -0.6670274 -0.9764322 0.3589687 0.2662635 0.2350279 0.4344064 -0.1775381 0.4822033 -0.02231038 0.2551513 0.2539833 -0.1148677 0.6208339 -0.04703353 0.6585911 0.2689892 0.5790317 -0.268461 0.6025723 0.2817371 0.5541885 0.6140209 1.113741 0.3711596 1 -52
-1.59239 0.3728192 0.1374977 0.3411305 0.3427756 0.366492 0.07771573 -0.8696249 -0.1622126 -0.002919517 -0.4089365 -1.441481 -0.4165555 0.6634223 0.6652576 0.2201893 0.8175704 0.3575026 -0.6322026 -0.2420756 0.4650243 0.229559 0.1381995 0.4994034 -0.2933529 0.6261381 -0.3047193 0.0993892 0.03478602 -0.3546796 0.5219786 -0.3362792 0.3311605 -0.1104937 0.2746948 -0.7528448 0.2570738 -0.1467048 0.170346 0.06654346 1.356757 -1.365945 1 -48
-0.9744196 0.7503796 0.09951131 0.7388039 0.7764332 0.5463698 0.435693 -1.015319 -0.3721932 0.5754045 0.1671374 -1.361047 0.1392386 0.8765627 0.9376215 0.6725516 0.7668167 0.5052276 -0.4928981 0.6943509 0.473839 0.3363226 0.02025623 0.493372 -0.4312176 0.477446 -0.5593241 -0.1307795 -0.1113975 -0.6305603 0.341999 -0.6095051 0.01600332 -0.3886428 -0.004204815 -1.153135 -0.04552067 -0.6243983 -0.1926484 -0.3346408 1.516293 -2.925782 1 -44
-0.7890822 0.8436399 0.008971941 0.8511328 1.010869 0.4655174 0.6793811 -1.349826 -0.5805549 0.5670975 0.703561 -1.071929 0.7021093 1.038472 1.096954 1.10439 0.4939152 0.6778579 -0.4600016 1.359765 0.3816622 0.4628795 -0.1032016 0.4724355 -0.6158478 0.16309 -0.6770251 -0.3679791 -0.1701055 -0.9117922 0.1956231 -0.8946289 -0.1742039 -0.5227748 -0.1675148 -1.418627 -0.2001432 -1.029777 -0.3978029 -0.5148648 1.809684 -2.671432 1 -40
-0.528134 0.9124859 -0.1017441 0.9405709 1.200719 0.3693231 0.9914652 -1.415427 -0.6878139 0.2028612 0.9040749 -0.8060579 0.9329777 1.147894 1.083662 1.438789 0.2432924 0.7678104 -0.5237375 1.290957 0.261879 0.4082138 -0.1521736 0.3931794 -0.6448593 -0.1253788 -0.7220793 -0.5424855 -0.2630185 -1.076387 0.05264793 -1.188793 -0.3819984 -0.6715901 -0.3393434 -1.598868 -0.3817309 -1.317694 -0.5680506 -0.765242 1.846084 -0.5862378 1 -36
